Datetime,Open,High,Low,Close,Volume
2026-04-28 09:15:00,155.05,201.15,150.0,186.9,400080
2026-04-28 09:16:00,177.05,195.9,170.0,180.4,307650
2026-04-28 09:17:00,176.5,192.8,173.7,191.4,234360
2026-04-28 09:18:00,186.75,198.2,179.75,186.1,225570
2026-04-28 09:19:00,188.5,188.5,167.4,167.6,189870
2026-04-28 09:20:00,167.5,170.35,144.9,160.75,330750
2026-04-28 09:21:00,163.0,175.2,148.9,150.0,254280
2026-04-28 09:22:00,150.0,172.05,150.0,167.3,143640
2026-04-28 09:23:00,165.65,167.95,156.55,161.75,118110
2026-04-28 09:24:00,162.5,171.2,157.5,157.5,172890
2026-04-28 09:25:00,209.95,213.9,167.45,167.45,287460
2026-04-28 09:26:00,163.0,173.0,158.7,161.15,333540
2026-04-28 09:27:00,163.4,175.8,158.0,165.15,224010
2026-04-28 09:28:00,165.25,174.9,160.0,160.25,179670
2026-04-28 09:29:00,159.3,161.7,147.55,156.7,281340
2026-04-28 09:30:00,154.05,166.55,150.3,164.45,232830
2026-04-28 09:31:00,164.2,175.45,162.6,173.9,245880
2026-04-28 09:32:00,172.25,179.55,164.6,175.2,227250
2026-04-28 09:33:00,175.05,177.05,153.35,155.7,222450
2026-04-28 09:34:00,208.95,212.3,179.95,197.1,185040
2026-04-28 09:35:00,148.0,162.4,143.0,156.2,267540
2026-04-28 09:36:00,208.1,210.8,171.5,177.75,148920
2026-04-28 09:37:00,177.8,182.4,167.25,177.65,155070
2026-04-28 09:38:00,178.05,197.25,176.0,186.45,159330
2026-04-28 09:39:00,137.2,149.6,136.5,138.8,234120
2026-04-28 09:40:00,188.0,189.1,175.6,180.05,122220
2026-04-28 09:41:00,180.2,182.2,170.25,175.6,101430
2026-04-28 09:42:00,128.75,132.05,116.9,131.8,247980
2026-04-28 09:43:00,132.3,143.95,131.8,141.15,326160
2026-04-28 09:44:00,139.25,146.3,130.55,141.9,253920
2026-04-28 09:45:00,192.3,193.1,172.85,175.2,84270
2026-04-28 09:46:00,174.95,175.2,156.7,161.5,164700
2026-04-28 09:47:00,115.5,138.3,115.5,138.3,343470
2026-04-28 09:48:00,135.2,146.5,131.4,143.6,267060
2026-04-28 09:49:00,142.95,152.6,142.5,149.5,363000
2026-04-28 09:50:00,148.8,161.45,139.25,161.45,356040
2026-04-28 09:51:00,159.05,166.05,152.55,160.05,450360
2026-04-28 09:52:00,160.6,173.6,160.05,167.05,389460
2026-04-28 09:53:00,166.65,175.8,157.5,163.45,332520
2026-04-28 09:54:00,162.95,167.1,144.05,150.05,305220
2026-04-28 09:55:00,205.55,205.55,171.9,182.9,141660
2026-04-28 09:56:00,180.55,182.9,160.3,167.9,147060
2026-04-28 09:57:00,166.35,176.4,159.95,167.85,87600
2026-04-28 09:58:00,169.2,174.0,158.0,162.95,84660
2026-04-28 09:59:00,162.15,169.6,151.6,154.95,146100
2026-04-28 10:00:00,153.45,157.75,145.0,148.7,155580
2026-04-28 10:01:00,145.85,148.9,139.75,148.7,152760
2026-04-28 10:02:00,148.1,152.8,142.0,142.65,114060
2026-04-28 10:03:00,143.1,153.0,140.9,140.9,128640
2026-04-28 10:04:00,139.8,144.7,135.85,141.1,148950
2026-04-28 10:05:00,141.8,149.5,141.1,148.2,122430
2026-04-28 10:06:00,147.5,151.75,146.65,150.65,76890
2026-04-28 10:07:00,150.65,154.95,127.85,134.15,295590
2026-04-28 10:08:00,132.75,136.3,127.5,132.5,128430
2026-04-28 10:09:00,133.2,133.9,129.15,133.2,92370
2026-04-28 10:10:00,134.1,146.3,133.2,142.7,143700
2026-04-28 10:11:00,143.4,153.6,142.3,153.6,161670
2026-04-28 10:12:00,154.6,160.0,150.35,153.1,150060
2026-04-28 10:13:00,151.0,169.3,150.7,167.15,196890
2026-04-28 10:14:00,118.45,122.5,114.0,122.5,318630
2026-04-28 10:15:00,174.25,183.0,158.85,164.5,273930
2026-04-28 10:16:00,162.85,175.55,160.35,169.35,146340
2026-04-28 10:17:00,120.8,125.1,119.15,120.45,182760
2026-04-28 10:18:00,120.4,130.15,112.55,112.55,236400
2026-04-28 10:19:00,160.6,161.05,147.75,153.7,177390
2026-04-28 10:20:00,155.7,158.6,148.2,151.7,81480
2026-04-28 10:21:00,152.35,153.65,142.0,147.75,100320
2026-04-28 10:22:00,145.1,149.15,142.3,145.7,78000
2026-04-28 10:23:00,144.5,152.45,140.5,147.8,80310
2026-04-28 10:24:00,146.8,154.4,144.35,150.35,88200
2026-04-28 10:25:00,149.75,152.7,135.75,138.35,129150
2026-04-28 10:26:00,138.3,148.65,136.9,148.65,104010
2026-04-28 10:27:00,148.2,160.8,144.85,156.65,166860
2026-04-28 10:28:00,160.65,167.9,153.0,154.95,173310
2026-04-28 10:29:00,105.9,117.0,105.9,115.85,204180
2026-04-28 10:30:00,163.55,165.1,150.0,155.0,121170
2026-04-28 10:31:00,107.0,118.6,105.35,116.75,255750
2026-04-28 10:32:00,117.45,123.6,116.6,117.0,311010
2026-04-28 10:33:00,116.8,120.8,111.55,112.95,275640
2026-04-28 10:34:00,113.15,125.75,111.2,125.0,275940
2026-04-28 10:35:00,124.0,149.7,123.85,145.15,789270
2026-04-28 10:36:00,146.55,160.1,137.5,137.5,619890
2026-04-28 10:37:00,137.35,160.75,136.8,158.05,455220
2026-04-28 10:38:00,155.8,160.75,151.65,158.5,322320
2026-04-28 10:39:00,154.45,158.85,147.2,147.2,229920
2026-04-28 10:40:00,146.85,159.45,145.8,149.0,306030
2026-04-28 10:41:00,148.2,167.1,147.95,161.8,408390
2026-04-28 10:42:00,162.35,170.0,156.7,158.25,338460
2026-04-28 10:43:00,158.35,158.35,148.85,152.25,250500
2026-04-28 10:44:00,151.3,157.35,149.5,152.9,146670
2026-04-28 10:45:00,152.8,159.8,127.9,127.9,434700
2026-04-28 10:46:00,129.7,140.0,118.85,120.0,377490
2026-04-28 10:47:00,118.05,126.5,112.65,113.9,319410
2026-04-28 10:48:00,111.8,113.9,99.25,112.25,465690
2026-04-28 10:49:00,113.5,119.0,111.9,112.15,276420
2026-04-28 10:50:00,112.75,121.8,107.65,117.25,326670
2026-04-28 10:51:00,116.0,121.55,113.1,120.3,241560
2026-04-28 10:52:00,119.05,122.15,113.4,119.8,192930
2026-04-28 10:53:00,119.65,120.25,111.4,118.25,201990
2026-04-28 10:54:00,117.25,120.45,106.85,111.1,242520
2026-04-28 10:55:00,110.75,111.4,101.9,101.9,284610
2026-04-28 10:56:00,100.65,103.55,95.6,102.6,368490
2026-04-28 10:57:00,103.7,109.0,102.6,105.4,263760
2026-04-28 10:58:00,103.85,107.45,99.15,104.65,188520
2026-04-28 10:59:00,105.35,106.7,99.0,99.4,146580
2026-04-28 11:00:00,99.75,104.5,97.65,101.25,197190
2026-04-28 11:01:00,101.35,107.55,99.85,104.25,212490
2026-04-28 11:02:00,102.8,110.4,99.05,107.4,232830
2026-04-28 11:03:00,107.85,114.5,107.4,111.55,270480
2026-04-28 11:04:00,111.1,118.6,108.7,110.55,278760
2026-04-28 11:05:00,109.1,131.7,109.1,130.6,470130
2026-04-28 11:06:00,127.0,141.55,126.7,140.0,584160
2026-04-28 11:07:00,93.0,111.7,92.5,109.2,554790
2026-04-28 11:08:00,108.55,113.45,102.45,107.7,421380
2026-04-28 11:09:00,108.25,112.0,104.8,110.5,277950
2026-04-28 11:10:00,110.85,112.95,103.8,103.8,277980
2026-04-28 11:11:00,103.75,125.15,103.5,122.85,509070
2026-04-28 11:12:00,123.4,128.65,114.3,114.3,459180
2026-04-28 11:13:00,114.05,114.3,107.55,111.75,307710
2026-04-28 11:14:00,110.7,111.75,102.95,108.4,214680
2026-04-28 11:15:00,108.4,119.0,106.3,117.45,250650
2026-04-28 11:16:00,116.95,133.6,114.5,133.6,420600
2026-04-28 11:17:00,134.4,143.65,128.45,133.25,580530
2026-04-28 11:18:00,132.05,137.4,129.6,136.05,252150
2026-04-28 11:19:00,136.8,139.55,131.65,132.5,184350
2026-04-28 11:20:00,132.35,134.0,117.2,122.4,367470
2026-04-28 11:21:00,122.5,131.1,118.8,131.1,197520
2026-04-28 11:22:00,130.95,151.6,130.5,150.5,496440
2026-04-28 11:23:00,150.95,160.8,144.5,148.05,541140
2026-04-28 11:24:00,100.8,116.35,100.4,108.85,563010
2026-04-28 11:25:00,108.05,141.4,108.05,125.45,863580
2026-04-28 11:26:00,125.4,142.8,124.05,138.6,413820
2026-04-28 11:27:00,138.7,147.0,135.3,146.5,446970
2026-04-28 11:28:00,147.05,165.45,140.55,150.4,557310
2026-04-28 11:29:00,104.4,115.35,99.25,114.75,426660
2026-04-28 11:30:00,117.75,126.9,114.5,119.35,589440
2026-04-28 11:31:00,122.1,125.4,109.3,112.05,390210
2026-04-28 11:32:00,113.25,124.0,111.95,122.4,298320
2026-04-28 11:33:00,120.8,146.35,120.65,134.4,678540
2026-04-28 11:34:00,134.45,136.85,115.8,118.65,421890
2026-04-28 11:35:00,118.45,123.05,117.4,121.0,267810
2026-04-28 11:36:00,172.4,177.0,146.3,146.3,271950
2026-04-28 11:37:00,144.2,151.25,136.35,145.5,270780
2026-04-28 11:38:00,145.75,150.5,135.9,140.4,198330
2026-04-28 11:39:00,137.6,144.3,128.6,135.2,252480
2026-04-28 11:40:00,136.05,139.95,128.5,136.95,165540
2026-04-28 11:41:00,137.55,146.0,135.85,140.95,217290
2026-04-28 11:42:00,140.35,151.85,138.5,144.5,227070
2026-04-28 11:43:00,143.75,151.5,136.25,142.1,161880
2026-04-28 11:44:00,142.15,146.0,131.0,133.4,158970
2026-04-28 11:45:00,131.2,146.7,127.0,145.0,189960
2026-04-28 11:46:00,145.05,156.35,144.5,150.4,250860
2026-04-28 11:47:00,149.25,156.95,145.9,153.9,161250
2026-04-28 11:48:00,154.6,157.25,145.05,146.7,150060
2026-04-28 11:49:00,147.75,155.2,141.25,148.4,138750
2026-04-28 11:50:00,151.5,162.35,146.05,148.15,267990
2026-04-28 11:51:00,100.0,108.15,95.0,107.8,265920
2026-04-28 11:52:00,106.15,111.5,104.45,107.9,332310
2026-04-28 11:53:00,108.25,116.1,107.0,112.75,385740
2026-04-28 11:54:00,112.7,115.25,107.45,113.0,266850
2026-04-28 11:55:00,113.55,119.8,107.35,116.8,327210
2026-04-28 11:56:00,116.9,117.25,111.05,113.2,311820
2026-04-28 11:57:00,111.6,113.2,108.0,109.35,102060
2026-04-28 11:58:00,109.35,109.35,109.35,109.35,0
2026-04-28 11:59:00,109.35,109.35,109.35,109.35,0
2026-04-28 12:00:00,89.25,104.95,71.1,104.4,2036610
2026-04-28 12:01:00,106.4,109.4,98.8,104.9,689580
2026-04-28 12:02:00,103.25,104.9,91.4,95.55,372660
2026-04-28 12:03:00,95.95,100.6,91.7,96.75,250410
2026-04-28 12:04:00,97.0,106.5,96.75,103.1,358980
2026-04-28 12:05:00,104.5,108.8,100.7,107.45,325110
2026-04-28 12:06:00,107.2,109.2,98.1,101.0,342330
2026-04-28 12:07:00,101.6,103.8,97.75,97.75,185010
2026-04-28 12:08:00,96.85,102.3,90.2,99.9,409560
2026-04-28 12:09:00,101.0,101.6,94.5,96.2,173040
2026-04-28 12:10:00,96.8,100.5,96.2,99.1,159060
2026-04-28 12:11:00,149.0,151.2,139.8,139.8,123000
2026-04-28 12:12:00,139.2,144.65,133.9,140.95,186900
2026-04-28 12:13:00,140.95,142.8,132.05,132.05,143280
2026-04-28 12:14:00,133.25,137.2,115.4,120.7,367920
2026-04-28 12:15:00,119.85,120.7,107.85,108.6,329520
2026-04-28 12:16:00,108.25,109.6,96.8,100.0,411450
2026-04-28 12:17:00,100.6,105.65,96.15,105.2,270060
2026-04-28 12:18:00,105.0,125.8,105.0,125.8,510600
2026-04-28 12:19:00,123.8,125.8,110.45,114.65,337770
2026-04-28 12:20:00,114.05,138.5,112.15,135.45,396870
2026-04-28 12:21:00,87.0,102.6,87.0,95.25,790260
2026-04-28 12:22:00,95.8,98.7,91.45,94.45,407610
2026-04-28 12:23:00,144.5,152.6,134.3,134.75,284220
2026-04-28 12:24:00,134.8,142.05,130.8,130.8,208410
2026-04-28 12:25:00,133.5,134.85,114.0,116.2,313830
2026-04-28 12:26:00,113.6,126.0,112.6,123.4,225360
2026-04-28 12:27:00,122.55,142.35,122.55,142.35,266040
2026-04-28 12:28:00,92.5,99.05,91.9,97.0,464790
2026-04-28 12:29:00,97.85,99.4,93.25,97.5,353130
2026-04-28 12:30:00,96.2,100.8,95.4,98.2,318240
2026-04-28 12:31:00,98.1,101.0,90.55,94.4,357330
2026-04-28 12:32:00,94.45,103.6,90.2,100.45,386040
2026-04-28 12:33:00,151.35,152.6,129.95,131.4,268980
2026-04-28 12:34:00,128.6,133.0,112.75,116.0,293160
2026-04-28 12:35:00,115.2,122.8,113.85,118.2,171090
2026-04-28 12:36:00,117.9,129.5,117.9,125.6,209370
2026-04-28 12:37:00,124.0,129.2,120.95,123.8,136920
2026-04-28 12:38:00,123.55,128.75,121.4,127.95,88320
2026-04-28 12:39:00,128.1,128.1,117.15,118.15,124560
2026-04-28 12:40:00,116.25,121.75,113.5,120.8,176880
2026-04-28 12:41:00,120.75,124.2,104.5,108.75,237060
2026-04-28 12:42:00,106.75,113.75,106.3,111.2,197940
2026-04-28 12:43:00,111.45,112.25,102.2,103.7,178950
2026-04-28 12:44:00,104.05,107.0,88.65,88.85,397920
2026-04-28 12:45:00,88.8,112.9,88.3,112.05,448650
2026-04-28 12:46:00,112.85,117.0,110.8,113.5,344910
2026-04-28 12:47:00,112.7,120.0,110.65,113.35,236910
2026-04-28 12:48:00,114.1,121.05,102.75,106.25,296130
