Datetime,Open,High,Low,Close,Volume
2026-04-01 09:15:00,339.85,339.85,308.0,324.9,821665
2026-04-01 09:16:00,324.4,328.95,309.5,311.55,748215
2026-04-01 09:17:00,311.5,340.5,311.5,338.95,813540
2026-04-01 09:18:00,338.0,352.2,336.4,346.25,578175
2026-04-01 09:19:00,347.8,352.1,346.2,349.05,290550
2026-04-01 09:20:00,350.1,356.6,349.05,352.0,346970
2026-04-01 09:21:00,352.05,352.05,333.1,341.25,393445
2026-04-01 09:22:00,341.9,347.0,337.7,344.6,189540
2026-04-01 09:23:00,345.0,346.2,336.6,336.9,144885
2026-04-01 09:24:00,336.95,346.5,336.9,345.45,180245
2026-04-01 09:25:00,346.0,351.15,344.3,347.55,263640
2026-04-01 09:26:00,348.75,349.5,341.5,343.0,169065
2026-04-01 09:27:00,345.0,351.6,343.0,346.95,142805
2026-04-01 09:28:00,347.25,354.4,346.95,354.1,147290
2026-04-01 09:29:00,354.3,362.0,354.1,362.0,295555
2026-04-01 09:30:00,361.5,364.4,351.65,355.05,302445
2026-04-01 09:31:00,357.0,357.0,345.0,345.95,143520
2026-04-01 09:32:00,344.55,345.95,321.15,323.55,336700
2026-04-01 09:33:00,323.75,328.05,323.1,326.2,317590
2026-04-01 09:34:00,326.3,328.15,322.6,326.4,187915
2026-04-01 09:35:00,325.45,326.4,316.15,318.9,284635
2026-04-01 09:36:00,319.8,320.65,317.25,318.25,244335
2026-04-01 09:37:00,318.4,318.7,315.65,316.7,164450
2026-04-01 09:38:00,316.9,319.0,315.3,317.9,218075
2026-04-01 09:39:00,317.85,318.75,313.25,314.3,295620
2026-04-01 09:40:00,314.15,326.9,313.4,326.25,520325
2026-04-01 09:41:00,325.25,334.8,325.25,334.8,573105
2026-04-01 09:42:00,335.0,336.0,328.0,329.0,336505
2026-04-01 09:43:00,327.75,329.0,317.65,321.2,290225
2026-04-01 09:44:00,320.65,329.65,318.5,323.55,216840
2026-04-01 09:45:00,323.0,329.45,323.0,328.2,314405
2026-04-01 09:46:00,327.65,329.15,325.0,325.15,115505
2026-04-01 09:47:00,325.1,331.45,325.1,329.2,161135
2026-04-01 09:48:00,330.35,336.6,329.2,335.85,323830
2026-04-01 09:49:00,336.45,345.0,335.6,345.0,434655
2026-04-01 09:50:00,345.0,347.85,342.65,347.1,328770
2026-04-01 09:51:00,348.25,357.9,347.1,357.9,420030
2026-04-01 09:52:00,358.5,363.0,357.3,363.0,273000
2026-04-01 09:53:00,363.05,365.0,345.8,350.0,425685
2026-04-01 09:54:00,350.55,356.1,349.8,356.1,136370
2026-04-01 09:55:00,355.95,357.8,346.25,347.2,132145
2026-04-01 09:56:00,348.25,349.35,338.7,339.85,147550
2026-04-01 09:57:00,339.55,347.3,338.0,346.5,134680
2026-04-01 09:58:00,347.0,347.0,340.0,343.9,109720
2026-04-01 09:59:00,343.0,344.4,339.55,342.2,80145
2026-04-01 10:00:00,341.3,349.35,340.2,347.95,152490
2026-04-01 10:01:00,347.4,353.75,344.0,352.65,152750
2026-04-01 10:02:00,352.85,356.8,350.4,356.0,139230
2026-04-01 10:03:00,356.7,364.7,355.9,363.0,180310
2026-04-01 10:04:00,363.85,370.0,361.85,361.85,227175
2026-04-01 10:05:00,364.0,367.4,360.95,361.05,117065
2026-04-01 10:06:00,360.45,361.05,352.4,356.15,137930
2026-04-01 10:07:00,356.3,357.8,350.1,351.8,69810
2026-04-01 10:08:00,351.8,353.25,349.5,353.25,49660
2026-04-01 10:09:00,354.7,354.8,348.9,350.5,63180
2026-04-01 10:10:00,351.05,351.05,338.05,338.2,156650
2026-04-01 10:11:00,338.05,338.4,331.7,332.2,119470
2026-04-01 10:12:00,331.0,338.55,328.4,336.05,180245
2026-04-01 10:13:00,336.05,336.05,328.9,331.8,98735
2026-04-01 10:14:00,332.0,333.9,330.15,331.45,70265
2026-04-01 10:15:00,329.6,337.5,329.6,332.2,193115
2026-04-01 10:16:00,331.55,336.0,329.5,334.7,114660
2026-04-01 10:17:00,334.8,335.15,329.95,330.15,89700
2026-04-01 10:18:00,329.6,330.65,325.65,329.0,107705
2026-04-01 10:19:00,330.3,337.0,329.0,332.8,170560
2026-04-01 10:20:00,332.9,337.0,332.65,337.0,155935
2026-04-01 10:21:00,336.9,337.0,325.85,326.55,209430
2026-04-01 10:22:00,327.05,327.8,323.75,324.65,216320
2026-04-01 10:23:00,324.75,324.75,314.25,317.55,262470
2026-04-01 10:24:00,316.45,318.75,310.0,311.3,286195
2026-04-01 10:25:00,311.9,312.35,299.55,301.0,429325
2026-04-01 10:26:00,300.6,301.6,294.05,294.1,277745
2026-04-01 10:27:00,295.0,296.7,293.0,295.8,159510
2026-04-01 10:28:00,296.0,296.7,286.85,292.85,224965
2026-04-01 10:29:00,293.2,295.0,286.8,295.0,178035
2026-04-01 10:30:00,296.35,298.9,291.1,298.9,290940
2026-04-01 10:31:00,299.35,300.1,295.95,298.0,179660
2026-04-01 10:32:00,298.6,305.8,298.0,305.8,234260
2026-04-01 10:33:00,305.75,305.85,296.4,298.7,244855
2026-04-01 10:34:00,298.05,300.45,296.75,297.85,104325
2026-04-01 10:35:00,298.25,303.3,297.85,302.15,97435
2026-04-01 10:36:00,302.25,304.8,301.2,304.8,115895
2026-04-01 10:37:00,305.2,307.3,304.1,306.9,183950
2026-04-01 10:38:00,306.45,307.65,302.8,306.6,133835
2026-04-01 10:39:00,306.6,307.05,305.1,306.85,76050
2026-04-01 10:40:00,307.15,307.15,302.6,304.65,129935
2026-04-01 10:41:00,304.95,306.8,301.95,302.1,133055
2026-04-01 10:42:00,303.1,303.8,297.15,303.5,161980
2026-04-01 10:43:00,302.6,308.3,301.7,307.15,142935
2026-04-01 10:44:00,306.2,310.0,305.35,306.45,164710
2026-04-01 10:45:00,306.2,306.75,301.35,305.65,127465
2026-04-01 10:46:00,305.0,306.55,302.2,303.2,62335
2026-04-01 10:47:00,303.05,306.9,302.05,306.9,63960
2026-04-01 10:48:00,306.35,311.65,306.35,309.35,325065
2026-04-01 10:49:00,308.9,309.35,297.5,301.7,223600
2026-04-01 10:50:00,302.1,304.45,295.4,299.4,123110
2026-04-01 10:51:00,298.9,303.9,297.5,301.95,90870
2026-04-01 10:52:00,302.9,306.45,301.05,302.4,120120
2026-04-01 10:53:00,301.3,302.4,299.0,300.75,52130
2026-04-01 10:54:00,301.8,302.45,299.0,299.35,67470
2026-04-01 10:55:00,299.9,301.2,295.15,301.2,122590
2026-04-01 10:56:00,299.85,301.2,296.0,296.7,113945
2026-04-01 10:57:00,296.7,297.1,290.85,291.5,129675
2026-04-01 10:58:00,290.85,291.5,288.0,288.0,130455
2026-04-01 10:59:00,288.45,291.4,285.1,285.1,106080
2026-04-01 11:00:00,285.55,285.7,281.5,281.8,146900
2026-04-01 11:01:00,281.85,282.4,278.9,279.2,158405
2026-04-01 11:02:00,278.7,282.1,278.0,280.85,118430
2026-04-01 11:03:00,281.65,282.0,276.2,281.35,138450
2026-04-01 11:04:00,280.4,281.35,274.15,275.1,130260
2026-04-01 11:05:00,274.85,275.8,271.8,272.65,132990
2026-04-01 11:06:00,271.7,278.45,269.7,277.95,142740
2026-04-01 11:07:00,277.5,282.95,277.5,281.3,179985
2026-04-01 11:08:00,280.5,289.45,280.3,287.95,221130
2026-04-01 11:09:00,287.25,287.95,282.15,284.65,123565
2026-04-01 11:10:00,285.1,293.85,283.85,293.85,141440
2026-04-01 11:11:00,293.55,294.0,289.4,289.4,114335
2026-04-01 11:12:00,289.6,290.2,283.4,284.1,110435
2026-04-01 11:13:00,284.3,284.3,280.65,281.4,77220
2026-04-01 11:14:00,281.5,284.5,280.95,284.15,47840
2026-04-01 11:15:00,284.5,286.0,280.35,281.45,66495
2026-04-01 11:16:00,281.15,285.25,279.45,281.35,62790
2026-04-01 11:17:00,281.25,283.75,277.6,282.3,76310
2026-04-01 11:18:00,281.85,283.25,280.8,281.5,29575
2026-04-01 11:19:00,281.15,284.9,279.8,284.9,34840
2026-04-01 11:20:00,284.5,286.8,282.0,285.3,90220
2026-04-01 11:21:00,286.0,290.0,285.0,289.3,123240
2026-04-01 11:22:00,289.8,291.4,288.0,290.7,122720
2026-04-01 11:23:00,290.9,291.15,288.25,289.05,56160
2026-04-01 11:24:00,288.9,292.8,288.15,291.4,76050
2026-04-01 11:25:00,291.55,292.9,291.4,291.85,54860
2026-04-01 11:26:00,292.0,294.25,290.5,292.4,97630
2026-04-01 11:27:00,293.2,297.55,290.7,297.55,99710
2026-04-01 11:28:00,297.8,298.5,293.3,293.3,156455
2026-04-01 11:29:00,293.8,294.5,290.35,293.9,91585
2026-04-01 11:30:00,294.2,298.95,293.5,298.15,71240
2026-04-01 11:31:00,298.8,305.85,297.25,303.4,216125
2026-04-01 11:32:00,303.5,304.45,297.7,298.7,145730
2026-04-01 11:33:00,299.05,299.05,295.95,298.85,112645
2026-04-01 11:34:00,298.6,300.0,296.4,298.6,62530
2026-04-01 11:35:00,298.9,299.75,296.95,298.7,48490
2026-04-01 11:36:00,298.75,299.45,295.4,295.45,53495
2026-04-01 11:37:00,295.05,300.4,293.9,299.95,84630
2026-04-01 11:38:00,300.45,301.0,298.0,298.4,85410
2026-04-01 11:39:00,299.1,305.2,298.4,302.4,226525
2026-04-01 11:40:00,303.25,304.75,300.9,304.65,160485
2026-04-01 11:41:00,303.85,305.4,301.05,305.4,135070
2026-04-01 11:42:00,305.5,308.35,298.0,301.95,287820
2026-04-01 11:43:00,301.2,303.45,299.0,299.0,124800
2026-04-01 11:44:00,298.8,301.55,296.6,296.85,80665
2026-04-01 11:45:00,296.3,297.15,292.15,295.5,217230
2026-04-01 11:46:00,295.55,296.8,292.25,292.65,82160
2026-04-01 11:47:00,292.5,292.65,282.85,282.95,250185
2026-04-01 11:48:00,282.6,282.95,272.95,275.65,268385
2026-04-01 11:49:00,274.65,277.6,273.6,276.0,93795
2026-04-01 11:50:00,275.8,278.8,273.7,274.7,92820
2026-04-01 11:51:00,274.0,280.0,274.0,279.55,84825
2026-04-01 11:52:00,279.75,281.65,277.9,279.45,85800
2026-04-01 11:53:00,279.55,281.9,272.9,273.0,96135
2026-04-01 11:54:00,273.15,273.95,270.7,271.35,70785
2026-04-01 11:55:00,271.3,273.65,269.05,273.05,111995
2026-04-01 11:56:00,272.65,274.5,270.35,274.5,57460
2026-04-01 11:57:00,274.85,279.45,272.85,279.45,81835
2026-04-01 11:58:00,279.9,284.95,279.45,283.2,169780
2026-04-01 11:59:00,283.9,285.7,282.05,283.6,85020
2026-04-01 12:00:00,284.05,297.45,283.35,295.85,247390
2026-04-01 12:01:00,295.95,300.25,293.7,299.0,152360
2026-04-01 12:02:00,299.55,303.3,297.35,302.4,168480
2026-04-01 12:03:00,303.2,319.45,302.2,319.35,434655
2026-04-01 12:04:00,317.75,320.0,311.8,318.15,368290
2026-04-01 12:05:00,318.25,321.0,314.35,315.75,287690
2026-04-01 12:06:00,317.2,321.75,315.8,321.05,218075
2026-04-01 12:07:00,319.55,321.35,315.95,319.0,206180
2026-04-01 12:08:00,318.6,321.5,311.95,312.8,192010
2026-04-01 12:09:00,312.5,320.4,312.5,319.15,132925
2026-04-01 12:10:00,318.5,319.75,309.2,315.05,201955
2026-04-01 12:11:00,314.4,323.95,314.4,323.9,331370
2026-04-01 12:12:00,323.9,331.0,323.9,326.25,574210
2026-04-01 12:13:00,325.8,327.15,319.8,327.0,222105
2026-04-01 12:14:00,326.75,331.9,325.25,330.0,195780
2026-04-01 12:15:00,329.35,331.95,320.65,325.0,218790
2026-04-01 12:16:00,323.9,330.0,319.05,327.95,166205
2026-04-01 12:17:00,327.75,331.65,321.9,325.5,172510
2026-04-01 12:18:00,325.6,328.0,320.55,321.45,160420
2026-04-01 12:19:00,321.65,321.95,315.85,316.25,154765
2026-04-01 12:20:00,315.7,317.15,310.95,314.95,195975
2026-04-01 12:21:00,315.4,317.65,310.05,313.2,139880
2026-04-01 12:22:00,312.6,319.8,312.1,316.1,141440
2026-04-01 12:23:00,315.35,316.1,311.7,315.8,83135
2026-04-01 12:24:00,317.2,317.2,312.15,312.95,76440
2026-04-01 12:25:00,313.05,315.35,310.8,314.15,88400
2026-04-01 12:26:00,314.0,315.85,311.3,312.55,62140
2026-04-01 12:27:00,311.85,313.8,307.7,308.35,116805
2026-04-01 12:28:00,308.5,309.8,305.35,309.6,121225
