Datetime,Open,High,Low,Close,Volume
2026-04-29 09:15:00,55634.5,55688.35,55518.0,55537.6,2766002.0
2026-04-29 09:16:00,55538.85,55604.0,55532.8,55573.45,1632514.0
2026-04-29 09:17:00,55574.45,55586.7,55472.6,55502.5,1940915.0
2026-04-29 09:18:00,55504.25,55512.05,55406.1,55427.3,2146870.0
2026-04-29 09:19:00,55424.4,55444.9,55378.85,55435.95,1028191.0
2026-04-29 09:20:00,55447.25,55509.65,55446.8,55483.15,1567900.0
2026-04-29 09:21:00,55481.0,55524.95,55473.1,55524.95,820802.0
2026-04-29 09:22:00,55521.3,55535.8,55479.4,55480.95,1631004.0
2026-04-29 09:23:00,55486.95,55487.8,55420.75,55420.75,885386.0
2026-04-29 09:24:00,55417.4,55444.4,55410.5,55419.9,602882.0
2026-04-29 09:25:00,55426.3,55435.1,55418.7,55425.9,460352.0
2026-04-29 09:26:00,55427.6,55506.15,55422.2,55500.0,737041.0
2026-04-29 09:27:00,55503.45,55513.65,55483.3,55494.95,698107.0
2026-04-29 09:28:00,55491.1,55500.85,55473.0,55488.7,652723.0
2026-04-29 09:29:00,55490.9,55517.85,55489.3,55516.9,423482.0
2026-04-29 09:30:00,55518.45,55534.75,55512.4,55534.75,782860.0
2026-04-29 09:31:00,55533.75,55537.75,55512.0,55531.0,617828.0
2026-04-29 09:32:00,55539.7,55542.75,55525.8,55535.45,396977.0
2026-04-29 09:33:00,55538.9,55549.3,55489.55,55489.55,666981.0
2026-04-29 09:34:00,55495.75,55501.2,55423.65,55436.25,903336.0
2026-04-29 09:35:00,55434.05,55460.75,55430.15,55446.9,909382.0
2026-04-29 09:36:00,55449.6,55453.85,55430.5,55446.75,536633.0
2026-04-29 09:37:00,55446.3,55446.3,55393.6,55396.75,939753.0
2026-04-29 09:38:00,55400.9,55406.05,55375.4,55375.4,437748.0
2026-04-29 09:39:00,55374.0,55388.15,55332.2,55382.05,905960.0
2026-04-29 09:40:00,55390.0,55422.6,55376.9,55418.8,577923.0
2026-04-29 09:41:00,55417.6,55450.85,55406.45,55448.45,314830.0
2026-04-29 09:42:00,55450.95,55478.9,55450.95,55471.15,435063.0
2026-04-29 09:43:00,55473.3,55492.25,55471.3,55487.1,319164.0
2026-04-29 09:44:00,55492.9,55545.9,55488.95,55540.8,1004604.0
2026-04-29 09:45:00,55544.4,55599.1,55544.4,55590.05,646084.0
2026-04-29 09:46:00,55592.4,55599.35,55571.0,55572.7,491529.0
2026-04-29 09:47:00,55580.5,55630.45,55580.35,55612.55,875407.0
2026-04-29 09:48:00,55615.6,55623.9,55611.7,55612.0,983149.0
2026-04-29 09:49:00,55615.1,55643.9,55611.4,55623.75,931254.0
2026-04-29 09:50:00,55624.0,55625.3,55586.6,55591.25,569629.0
2026-04-29 09:51:00,55592.55,55612.05,55587.75,55603.2,290353.0
2026-04-29 09:52:00,55604.35,55617.15,55596.8,55599.15,337288.0
2026-04-29 09:53:00,55601.0,55608.75,55594.95,55602.2,398332.0
2026-04-29 09:54:00,55606.3,55627.15,55601.45,55615.45,664567.0
2026-04-29 09:55:00,55618.7,55626.7,55604.3,55619.6,543978.0
2026-04-29 09:56:00,55621.7,55621.7,55605.25,55605.85,395472.0
2026-04-29 09:57:00,55610.9,55633.3,55604.1,55631.5,357565.0
2026-04-29 09:58:00,55634.35,55656.7,55624.75,55633.4,470256.0
2026-04-29 09:59:00,55642.15,55642.25,55628.1,55642.0,1863366.0
2026-04-29 10:00:00,55647.15,55673.65,55643.55,55673.25,1425692.0
2026-04-29 10:01:00,55676.3,55722.9,55675.5,55714.8,3055524.0
2026-04-29 10:02:00,55720.45,55742.85,55708.6,55713.4,881904.0
2026-04-29 10:03:00,55719.4,55746.55,55719.15,55740.75,837072.0
2026-04-29 10:04:00,55741.15,55742.1,55710.65,55719.15,920157.0
2026-04-29 10:05:00,55721.75,55740.9,55719.0,55738.1,595753.0
2026-04-29 10:06:00,55738.85,55738.85,55720.55,55737.4,800160.0
2026-04-29 10:07:00,55738.0,55766.0,55727.5,55761.05,1286960.0
2026-04-29 10:08:00,55762.0,55766.05,55739.4,55745.45,648786.0
2026-04-29 10:09:00,55747.35,55755.1,55730.35,55734.15,849931.0
2026-04-29 10:10:00,55736.05,55776.7,55730.35,55769.55,562875.0
2026-04-29 10:11:00,55770.05,55793.35,55768.45,55773.4,442813.0
2026-04-29 10:12:00,55774.75,55798.95,55771.6,55778.95,555079.0
2026-04-29 10:13:00,55782.65,55806.55,55775.75,55799.3,491896.0
2026-04-29 10:14:00,55803.7,55819.3,55794.4,55812.6,384118.0
2026-04-29 10:15:00,55818.35,55843.7,55818.35,55840.3,1669713.0
2026-04-29 10:16:00,55841.9,55870.15,55840.95,55864.6,761959.0
2026-04-29 10:17:00,55866.65,55877.4,55861.75,55865.65,831734.0
2026-04-29 10:18:00,55871.0,55872.95,55855.5,55861.35,722760.0
2026-04-29 10:19:00,55862.25,55872.3,55833.1,55835.35,538776.0
2026-04-29 10:20:00,55837.65,55877.6,55829.2,55872.1,823307.0
2026-04-29 10:21:00,55875.45,55931.2,55874.9,55923.8,2955580.0
2026-04-29 10:22:00,55922.75,55928.95,55877.85,55881.65,1495027.0
2026-04-29 10:23:00,55882.1,55886.9,55863.45,55882.2,530518.0
2026-04-29 10:24:00,55881.45,55893.75,55868.8,55875.35,648890.0
2026-04-29 10:25:00,55874.6,55880.2,55852.95,55866.6,503988.0
2026-04-29 10:26:00,55867.8,55887.4,55863.55,55877.7,600044.0
2026-04-29 10:27:00,55880.7,55904.55,55872.7,55901.45,817125.0
2026-04-29 10:28:00,55898.95,55928.5,55895.7,55913.65,1321201.0
2026-04-29 10:29:00,55915.2,55921.5,55900.15,55904.15,626517.0
2026-04-29 10:30:00,55908.3,55909.9,55857.5,55861.75,840540.0
2026-04-29 10:31:00,55865.35,55871.75,55822.75,55845.8,849628.0
2026-04-29 10:32:00,55847.15,55860.4,55839.5,55856.95,339810.0
2026-04-29 10:33:00,55853.65,55864.45,55845.9,55849.65,565464.0
2026-04-29 10:34:00,55849.9,55861.5,55843.05,55854.55,552675.0
2026-04-29 10:35:00,55858.3,55867.9,55847.7,55862.8,375449.0
