datetime,time,open,high,low,close,volume
2026-02-09 09:15:00,09:15:00,109.0,124.65,88.1,95.4,2761265
2026-02-09 09:16:00,09:16:00,92.1,96.85,91.2,95.75,2790580
2026-02-09 09:17:00,09:17:00,96.1,102.15,95.75,99.2,2208960
2026-02-09 09:18:00,09:18:00,99.25,104.3,97.55,104.3,1604590
2026-02-09 09:19:00,09:19:00,104.95,104.95,95.4,96.55,1397110
2026-02-09 09:20:00,09:20:00,97.05,102.35,94.4,100.5,1571375
2026-02-09 09:21:00,09:21:00,100.4,101.95,91.3,92.85,1651325
2026-02-09 09:22:00,09:22:00,93.4,101.3,92.85,97.5,1461915
2026-02-09 09:23:00,09:23:00,98.75,104.75,97.25,98.0,1876745
2026-02-09 09:24:00,09:24:00,96.65,98.0,90.8,90.95,1385280
2026-02-09 09:25:00,09:25:00,91.5,93.7,89.5,93.1,1189110
2026-02-09 09:26:00,09:26:00,91.7,98.65,91.7,97.0,1197365
2026-02-09 09:27:00,09:27:00,95.75,100.3,94.35,95.9,1087775
2026-02-09 09:28:00,09:28:00,96.0,101.65,93.8,93.9,1031875
2026-02-09 09:29:00,09:29:00,94.2,97.05,90.05,90.95,1182350
2026-02-09 09:30:00,09:30:00,91.8,91.8,87.1,89.2,1464905
2026-02-09 09:31:00,09:31:00,88.7,94.3,87.35,92.6,1537315
2026-02-09 09:32:00,09:32:00,91.85,96.25,91.85,95.3,1499550
2026-02-09 09:33:00,09:33:00,95.6,102.9,95.3,102.0,2422420
2026-02-09 09:34:00,09:34:00,102.0,107.7,99.85,100.85,2554370
2026-02-09 09:35:00,09:35:00,100.8,104.65,99.15,100.5,1275170
2026-02-09 09:36:00,09:36:00,100.3,104.25,97.6,103.6,1065610
2026-02-09 09:37:00,09:37:00,103.8,108.2,103.3,104.05,1670760
2026-02-09 09:38:00,09:38:00,104.5,109.85,103.45,109.85,962975
2026-02-09 09:39:00,09:39:00,109.9,113.65,104.25,113.65,2595450
2026-02-09 09:40:00,09:40:00,113.1,113.65,107.0,108.35,1610700
2026-02-09 09:41:00,09:41:00,107.75,111.9,102.75,106.25,1684930
2026-02-09 09:42:00,09:42:00,106.05,108.8,100.55,100.55,1057420
2026-02-09 09:43:00,09:43:00,101.55,108.8,100.55,105.0,963625
2026-02-09 09:44:00,09:44:00,104.9,109.8,103.5,106.45,841035
2026-02-09 09:45:00,09:45:00,106.95,108.55,103.6,104.05,621725
2026-02-09 09:46:00,09:46:00,103.65,105.85,102.2,102.8,576745
2026-02-09 09:47:00,09:47:00,103.0,104.2,98.7,98.7,780585
2026-02-09 09:48:00,09:48:00,99.05,100.95,94.65,99.7,1495455
2026-02-09 09:49:00,09:49:00,99.2,104.0,97.9,98.45,1022515
2026-02-09 09:50:00,09:50:00,98.45,99.0,94.1,98.05,855335
2026-02-09 09:51:00,09:51:00,98.5,102.95,96.75,101.6,1153490
2026-02-09 09:52:00,09:52:00,99.8,101.6,96.1,99.8,789685
