time,open,high,low,close,vol
09:15,1777.2,1790.0,1770.7,1777.8,54828
09:16,1777.7,1779.7,1772.7,1775.1,41141
09:17,1773.5,1776.3,1771.3,1773.3,8211
09:18,1773.3,1784.5,1771.7,1784.5,28054
09:19,1784.4,1787.9,1782.7,1784.4,48563
09:20,1783.4,1785.0,1772.2,1778.1,51904
09:21,1777.5,1781.2,1775.1,1775.5,35155
09:22,1775.0,1783.3,1772.6,1783.3,9639
09:23,1782.8,1786.3,1782.2,1784.4,46250
09:24,1785.3,1792.2,1784.9,1786.0,20678
09:25,1787.0,1787.0,1784.2,1786.1,11715
09:26,1786.3,1791.4,1786.0,1790.0,19936
09:27,1789.2,1789.5,1784.4,1785.0,17747
09:28,1785.0,1786.4,1778.2,1781.4,32715
09:29,1781.0,1782.2,1780.0,1782.0,13353
09:30,1782.1,1782.1,1780.9,1782.0,62543
09:31,1782.0,1783.4,1781.3,1783.4,17301
09:32,1783.6,1786.0,1782.8,1785.1,8123
09:33,1784.7,1784.7,1781.7,1783.4,4954
09:34,1782.8,1783.4,1782.0,1782.5,1690
09:35,1782.0,1783.8,1781.6,1782.6,5606
09:36,1782.6,1784.8,1781.9,1784.0,3767
09:37,1784.0,1785.1,1783.8,1785.1,2058
09:38,1785.0,1789.0,1784.6,1787.2,11280
09:39,1787.1,1788.8,1785.9,1786.4,19020
09:40,1786.6,1787.7,1786.5,1787.0,14730
09:41,1787.1,1789.1,1786.5,1789.0,7648
09:42,1789.9,1790.0,1788.2,1789.3,6836
09:43,1789.2,1793.4,1788.8,1788.8,15076
09:44,1789.3,1790.6,1789.0,1789.6,6096
09:45,1789.4,1793.8,1789.4,1792.8,7073
09:46,1792.8,1794.5,1792.4,1792.8,8560
09:47,1792.4,1793.1,1789.5,1789.7,4432
09:48,1789.0,1789.9,1787.0,1787.7,17857
09:49,1787.3,1787.5,1786.3,1787.0,9690
09:50,1787.0,1787.0,1776.0,1776.0,22419
09:51,1776.0,1776.8,1772.9,1773.8,19328
09:52,1773.0,1777.0,1772.0,1773.3,7743
09:53,1774.0,1776.2,1772.7,1773.0,8089
09:54,1772.9,1773.3,1771.1,1771.2,7039
