time,open,high,low,close,vol
09:15,6530.0,6530.0,6429.0,6479.5,6862
09:16,6476.0,6510.0,6475.0,6501.0,5219
09:17,6494.0,6495.0,6477.0,6486.5,3734
09:18,6492.0,6494.5,6480.0,6486.5,5269
09:19,6487.5,6489.0,6465.0,6471.5,3526
09:20,6475.5,6477.0,6473.0,6473.0,848
09:21,6472.0,6473.0,6459.5,6465.0,1410
09:22,6460.0,6466.5,6459.0,6466.5,955
09:23,6471.0,6480.5,6471.0,6472.5,1098
09:24,6472.5,6476.5,6472.0,6473.0,560
09:25,6472.5,6473.5,6466.0,6470.0,917
09:26,6470.0,6470.0,6459.0,6466.0,1234
09:27,6462.5,6480.0,6462.0,6477.0,692
09:28,6475.5,6484.0,6475.0,6477.5,708
09:29,6480.5,6480.5,6468.0,6473.0,580
09:30,6471.0,6474.0,6471.0,6473.0,335
09:31,6474.0,6481.0,6471.5,6481.0,548
09:32,6482.0,6487.0,6480.0,6487.0,595
09:33,6490.0,6494.0,6481.5,6487.0,2382
09:34,6487.0,6496.0,6487.0,6496.0,287
09:35,6496.5,6498.0,6483.0,6488.5,1857
09:36,6485.0,6488.5,6484.0,6486.5,1096
09:37,6488.0,6491.5,6486.5,6490.0,463
09:38,6490.0,6497.5,6487.0,6497.0,596
09:39,6497.0,6497.0,6492.5,6495.5,990
09:40,6490.0,6494.0,6487.0,6494.0,320
09:41,6491.5,6508.0,6491.5,6504.0,1364
09:42,6506.0,6518.0,6504.0,6518.0,4261
09:43,6519.0,6520.0,6516.5,6518.5,1366
09:44,6517.5,6525.0,6517.5,6525.0,796
09:45,6523.5,6531.5,6517.5,6530.0,2890
09:46,6530.5,6540.0,6530.5,6536.5,1417
09:47,6539.5,6539.5,6522.0,6529.5,1408
09:48,6526.5,6530.5,6523.5,6528.0,554
09:49,6527.5,6527.5,6522.0,6524.0,296
09:50,6524.5,6525.0,6517.0,6518.0,747
09:51,6520.0,6520.0,6490.5,6503.5,6701
09:52,6502.5,6502.5,6495.0,6499.5,1072
09:53,6498.5,6509.0,6498.0,6509.0,591
09:54,6508.0,6508.0,6500.0,6500.0,792
09:55,6500.0,6508.5,6500.0,6508.5,1229
09:56,6506.5,6506.5,6495.5,6496.0,428
09:57,6501.0,6503.0,6496.5,6496.5,437
09:58,6498.0,6502.0,6498.0,6500.0,267
09:59,6498.0,6499.5,6495.0,6497.5,634
10:00,6492.5,6495.0,6491.0,6493.0,1367
10:01,6485.0,6490.0,6480.0,6483.5,2083
10:02,6480.5,6489.0,6480.5,6484.0,1505
10:03,6483.5,6484.0,6482.0,6482.0,235
10:04,6482.5,6482.5,6478.5,6478.5,713
10:05,6476.0,6484.0,6475.0,6484.0,1397
10:06,6481.0,6484.0,6479.0,6484.0,826
10:07,6482.0,6484.0,6482.0,6484.0,46
10:08,6483.0,6484.0,6481.5,6481.5,884
10:09,6483.0,6483.0,6469.0,6471.0,785
10:10,6470.5,6472.0,6470.0,6471.5,347
10:11,6473.5,6476.0,6473.0,6476.0,190
10:12,6477.5,6477.5,6472.0,6472.0,307
10:13,6471.5,6472.5,6471.5,6471.5,59
10:14,6471.5,6472.5,6470.0,6472.5,280
10:15,6472.5,6472.5,6469.5,6469.5,539
10:16,6465.0,6471.0,6465.0,6470.5,805
10:17,6471.5,6471.5,6466.0,6469.5,531
10:18,6466.5,6471.0,6466.5,6471.0,102
10:19,6473.0,6480.0,6473.0,6477.5,1500
10:20,6478.0,6479.5,6475.0,6476.5,818
10:21,6478.0,6478.0,6470.5,6474.0,370
10:22,6474.0,6479.5,6474.0,6475.0,1475
10:23,6477.0,6477.5,6471.0,6471.0,975
10:24,6471.0,6471.0,6465.0,6466.5,1192
10:25,6466.5,6466.5,6453.5,6459.0,1714
10:26,6459.0,6460.0,6458.5,6460.0,434
10:27,6457.5,6464.0,6457.5,6461.5,1916
10:28,6463.5,6465.0,6463.0,6465.0,1624
10:29,6463.0,6466.5,6461.0,6465.0,891
10:30,6466.5,6472.5,6466.5,6470.0,992
10:31,6473.5,6473.5,6472.5,6472.5,203
10:32,6473.5,6478.0,6472.5,6478.0,946
10:33,6478.0,6478.5,6474.0,6474.0,391
10:34,6472.0,6473.0,6471.0,6472.5,670
10:35,6472.5,6476.5,6471.0,6474.0,403
10:36,6472.0,6476.0,6472.0,6476.0,623
10:37,6476.0,6478.5,6473.5,6478.5,772
10:38,6478.5,6480.5,6477.5,6478.0,711
10:39,6478.0,6482.5,6478.0,6481.0,427
10:40,6482.5,6485.5,6482.5,6485.5,347
10:41,6484.5,6485.0,6481.5,6485.0,226
10:42,6483.0,6485.5,6483.0,6485.5,55
10:43,6483.5,6490.5,6483.5,6487.5,627
10:44,6490.5,6490.5,6486.5,6487.0,416
10:45,6485.0,6485.0,6476.0,6478.0,1157
10:46,6478.0,6481.0,6478.0,6480.5,501
10:47,6480.5,6482.5,6480.5,6481.0,523
10:48,6481.0,6485.0,6481.0,6485.0,314
10:49,6486.0,6487.5,6485.5,6487.5,156
10:50,6494.0,6494.5,6492.5,6493.0,659
10:51,6493.0,6496.5,6490.5,6496.0,1253
10:52,6493.5,6494.5,6489.0,6491.0,723
10:53,6490.0,6496.0,6489.0,6493.5,361
10:54,6496.0,6501.5,6496.0,6498.0,1409
10:55,6499.0,6500.5,6498.5,6499.5,295
10:56,6500.0,6501.0,6499.5,6499.5,302
10:57,6498.5,6501.0,6498.0,6498.0,374
10:58,6498.5,6498.5,6497.0,6497.5,293
10:59,6497.5,6497.5,6488.5,6488.5,347
11:00,6486.0,6493.0,6486.0,6493.0,281
11:01,6493.0,6493.0,6490.5,6492.5,116
11:02,6491.5,6492.0,6486.5,6488.5,231
11:03,6486.5,6490.0,6486.0,6486.5,797
11:04,6485.0,6485.5,6482.0,6483.0,489
11:05,6485.5,6490.0,6485.5,6488.0,235
11:06,6490.0,6490.0,6488.5,6490.0,162
11:07,6490.0,6492.5,6490.0,6490.5,640
11:08,6492.0,6492.0,6484.0,6484.0,1067
