Datetime,Open,High,Low,Close,Volume
2026-04-13 09:15:00,791.5,793.95,788.85,791.4,1398322.0
2026-04-13 09:16:00,790.55,791.9,788.5,791.9,652537.0
2026-04-13 09:17:00,792.05,792.1,789.45,789.45,408385.0
2026-04-13 09:18:00,789.7,790.1,788.35,789.6,374391.0
2026-04-13 09:19:00,789.7,791.65,789.45,790.55,285270.0
2026-04-13 09:20:00,790.75,790.75,788.0,788.6,364559.0
2026-04-13 09:21:00,788.55,788.8,787.85,788.8,157609.0
2026-04-13 09:22:00,788.8,789.75,788.5,788.7,229835.0
2026-04-13 09:23:00,788.65,789.65,788.6,789.35,490231.0
2026-04-13 09:24:00,789.05,790.0,788.7,789.6,217052.0
2026-04-13 09:25:00,789.75,790.2,789.15,790.2,103594.0
2026-04-13 09:26:00,790.15,790.2,789.35,789.65,205405.0
2026-04-13 09:27:00,789.65,790.15,789.65,790.0,80682.0
2026-04-13 09:28:00,790.0,790.0,789.0,789.4,189729.0
2026-04-13 09:29:00,789.0,789.95,789.0,789.55,79519.0
2026-04-13 09:30:00,789.5,789.6,788.05,788.15,205364.0
2026-04-13 09:31:00,788.0,788.8,787.5,788.05,154251.0
2026-04-13 09:32:00,788.1,788.8,787.9,788.65,199773.0
2026-04-13 09:33:00,788.8,788.9,788.45,788.45,121675.0
2026-04-13 09:34:00,788.8,789.1,788.45,788.45,220820.0
2026-04-13 09:35:00,788.65,788.85,788.3,788.5,77427.0
2026-04-13 09:36:00,788.55,788.8,788.2,788.75,70791.0
2026-04-13 09:37:00,788.65,790.2,788.45,789.55,304541.0
2026-04-13 09:38:00,789.65,789.85,789.3,789.75,45171.0
2026-04-13 09:39:00,789.75,790.0,789.5,789.55,80604.0
2026-04-13 09:40:00,789.7,790.0,789.65,789.9,39145.0
2026-04-13 09:41:00,789.9,790.2,789.75,789.95,59501.0
2026-04-13 09:42:00,789.95,790.4,789.95,790.1,102491.0
2026-04-13 09:43:00,790.0,790.2,789.75,789.95,50383.0
2026-04-13 09:44:00,790.0,790.0,789.7,789.95,109710.0
2026-04-13 09:45:00,789.95,789.95,789.5,789.5,123316.0
2026-04-13 09:46:00,789.6,789.7,789.3,789.7,44981.0
2026-04-13 09:47:00,789.55,789.85,789.5,789.6,31510.0
2026-04-13 09:48:00,789.5,789.65,789.1,789.45,71882.0
2026-04-13 09:49:00,789.45,789.75,789.25,789.7,31626.0
