time,open,high,low,close,vol
09:15,1327.0,1330.7,1317.5,1330.0,16262
09:16,1330.0,1331.9,1325.8,1331.0,12321
09:17,1331.1,1335.2,1329.4,1335.2,13570
09:18,1335.2,1337.8,1333.8,1337.3,13452
09:19,1336.9,1337.0,1330.7,1331.0,17250
09:20,1331.3,1332.5,1331.0,1331.9,8155
09:21,1331.7,1331.8,1328.3,1328.8,9356
09:22,1328.3,1329.9,1326.4,1328.7,9859
09:23,1329.4,1331.8,1329.4,1331.3,10455
09:24,1330.8,1332.8,1330.1,1331.5,9537
09:25,1331.0,1331.0,1328.1,1328.1,9663
09:26,1327.3,1328.0,1323.4,1326.0,7559
09:27,1326.0,1326.8,1325.1,1326.8,4285
09:28,1327.0,1328.9,1326.9,1326.9,6299
09:29,1327.7,1327.7,1325.0,1325.5,3827
09:30,1325.4,1326.3,1325.0,1325.9,3754
09:31,1325.5,1327.9,1325.5,1325.8,4336
09:32,1326.1,1328.8,1326.0,1327.5,5592
09:33,1328.3,1328.9,1327.6,1328.9,2670
09:34,1328.5,1331.5,1328.5,1331.2,2887
09:35,1331.3,1331.3,1328.4,1328.5,4994
09:36,1328.4,1328.7,1326.8,1327.3,2649
09:37,1327.4,1328.5,1326.7,1328.1,976
09:38,1328.0,1332.0,1327.4,1330.5,3707
09:39,1331.0,1332.0,1329.0,1329.0,17950
09:40,1329.0,1329.6,1328.0,1329.6,2071
09:41,1329.6,1331.4,1329.0,1330.4,1439
09:42,1330.4,1331.9,1329.9,1331.6,5254
09:43,1331.5,1333.5,1331.2,1333.5,7563
09:44,1333.8,1334.6,1333.2,1334.4,8005
09:45,1334.0,1334.6,1332.8,1333.2,7533
09:46,1333.6,1340.3,1333.6,1339.1,12495
09:47,1339.0,1339.1,1337.0,1338.1,10627
09:48,1337.8,1337.8,1336.0,1337.4,7064
09:49,1336.7,1337.0,1335.8,1336.6,3185
09:50,1336.2,1336.9,1335.0,1335.9,11993
09:51,1334.7,1334.8,1333.0,1334.0,6966
09:52,1333.7,1333.9,1331.3,1332.0,3449
09:53,1331.6,1331.9,1330.6,1330.9,2981
09:54,1330.8,1330.9,1329.0,1329.7,3811
09:55,1329.2,1331.2,1329.2,1330.3,2061
09:56,1330.0,1331.1,1329.8,1330.7,4199
09:57,1330.2,1330.9,1330.1,1330.5,1963
09:58,1330.1,1331.8,1330.1,1331.2,1816
09:59,1330.9,1331.2,1329.1,1329.1,2745
10:00,1328.7,1329.4,1327.3,1328.1,6725
10:01,1328.0,1328.9,1326.8,1328.4,6461
10:02,1328.7,1329.3,1327.0,1327.2,614
10:03,1327.0,1327.0,1326.2,1326.6,1885
10:04,1326.3,1326.9,1326.0,1326.4,3069
10:05,1326.1,1327.4,1325.7,1326.6,3811
10:06,1326.1,1326.3,1325.0,1325.0,2932
10:07,1325.4,1325.9,1323.8,1324.0,1502
10:08,1324.0,1325.1,1323.6,1325.1,2658
10:09,1324.5,1324.6,1323.0,1323.5,1176
10:10,1323.1,1323.4,1322.2,1323.0,1939
10:11,1323.1,1323.8,1322.2,1323.8,1721
10:12,1323.2,1323.3,1322.6,1322.8,808
10:13,1322.6,1323.6,1322.5,1322.5,1093
10:14,1322.0,1324.2,1322.0,1323.5,1654
10:15,1323.0,1323.5,1322.4,1323.0,899
10:16,1323.5,1323.9,1323.2,1323.7,312
10:17,1323.3,1323.9,1321.6,1323.4,2615
10:18,1322.6,1324.7,1322.6,1323.7,3916
10:19,1323.4,1324.8,1322.4,1324.8,5041
10:20,1324.0,1324.8,1323.7,1324.0,928
10:21,1324.3,1325.4,1324.3,1324.8,1521
10:22,1324.3,1325.2,1323.8,1324.4,1207
10:23,1324.4,1324.4,1323.2,1324.3,415
10:24,1323.8,1324.4,1323.3,1324.0,943
10:25,1324.1,1326.0,1323.4,1325.6,2044
10:26,1325.4,1325.7,1324.5,1325.3,951
10:27,1324.9,1326.5,1324.6,1326.1,3768
10:28,1325.6,1326.3,1325.4,1325.8,314
10:29,1325.3,1326.0,1324.6,1325.7,1429
10:30,1325.1,1325.8,1325.0,1325.8,352
10:31,1325.3,1325.9,1324.3,1324.8,500
10:32,1324.3,1324.9,1324.0,1324.5,451
10:33,1324.0,1324.6,1323.9,1324.3,1520
10:34,1323.8,1324.3,1321.8,1322.5,3621
10:35,1322.1,1323.6,1321.8,1322.9,690
10:36,1322.4,1323.4,1322.2,1323.2,640
10:37,1322.9,1323.2,1321.9,1322.4,531
10:38,1322.1,1322.4,1319.0,1319.5,5169
10:39,1319.3,1321.2,1319.0,1320.4,1944
10:40,1320.6,1321.5,1320.0,1320.2,886
10:41,1320.1,1320.9,1319.7,1320.1,1259
10:42,1320.1,1320.5,1319.1,1319.1,1298
10:43,1319.2,1320.0,1319.1,1319.3,647
10:44,1319.4,1320.4,1319.3,1319.8,1217
10:45,1319.4,1320.3,1317.2,1317.9,14544
10:46,1317.5,1318.5,1317.5,1318.5,2086
10:47,1318.0,1318.5,1317.2,1318.1,3359
10:48,1317.6,1318.2,1317.5,1318.0,2031
10:49,1318.2,1318.5,1317.9,1318.0,2513
10:50,1317.5,1318.2,1317.3,1318.0,1015
10:51,1317.5,1318.0,1317.1,1317.8,858
10:52,1317.4,1317.8,1316.8,1317.0,1524
10:53,1317.0,1318.8,1316.5,1318.0,1769
10:54,1317.5,1318.2,1316.8,1318.2,1227
10:55,1317.7,1318.0,1317.0,1317.4,759
10:56,1316.9,1317.5,1315.0,1316.4,5776
10:57,1316.7,1317.9,1316.5,1317.6,2031
10:58,1317.5,1318.3,1316.4,1318.3,1260
10:59,1318.2,1318.4,1316.8,1316.8,396
11:00,1316.0,1317.0,1314.4,1314.7,1995
11:01,1314.7,1316.1,1313.9,1316.1,2554
11:02,1315.6,1316.0,1315.0,1315.3,438
11:03,1315.3,1315.3,1314.5,1315.0,472
11:04,1314.5,1314.8,1314.1,1314.7,464
11:05,1314.3,1315.4,1313.6,1314.9,966
11:06,1315.0,1316.1,1314.9,1315.2,1677
11:07,1315.2,1315.7,1315.0,1315.0,421
11:08,1315.0,1315.5,1315.0,1315.2,350
11:09,1315.1,1317.8,1315.1,1317.5,2332
11:10,1317.0,1317.5,1316.8,1316.8,352
11:11,1316.8,1317.5,1316.8,1317.1,639
11:12,1317.0,1318.0,1316.8,1317.5,365
11:13,1317.4,1317.5,1316.9,1317.4,947
11:14,1317.4,1319.1,1317.3,1317.7,4344
11:15,1317.3,1324.0,1317.0,1322.9,26694
11:16,1322.7,1322.7,1321.0,1321.5,883
11:17,1320.9,1321.5,1320.5,1320.5,815
11:18,1320.5,1321.2,1320.5,1321.2,2025
11:19,1321.0,1321.2,1320.4,1320.7,194
11:20,1320.9,1320.9,1320.2,1320.2,957
11:21,1320.2,1321.1,1320.2,1320.5,1622
11:22,1320.5,1320.5,1319.6,1319.8,427
11:23,1319.3,1319.8,1318.7,1319.0,1566
11:24,1318.0,1319.2,1318.0,1318.4,685
11:25,1318.7,1319.4,1318.4,1319.4,856
11:26,1319.3,1319.3,1318.5,1318.9,135
11:27,1318.9,1319.9,1318.5,1319.7,462
11:28,1319.7,1319.8,1318.5,1319.4,1025
11:29,1319.4,1319.5,1318.5,1319.4,1811
11:30,1318.5,1319.1,1317.7,1317.7,1621
11:31,1317.7,1319.5,1317.7,1318.8,4723
11:32,1319.6,1319.6,1318.1,1318.2,808
