datetime,open,high,low,close,volume
2026-04-22 09:15:00,24470.85,24502.55,24434.4,24487.7,8971312
2026-04-22 09:16:00,24488.5,24506.05,24466.0,24497.55,5787741
2026-04-22 09:17:00,24498.85,24515.95,24494.05,24506.7,3989261
2026-04-22 09:18:00,24506.05,24507.3,24485.1,24494.65,3392874
2026-04-22 09:19:00,24493.05,24493.4,24477.2,24479.3,2904954
2026-04-22 09:20:00,24477.45,24485.9,24470.05,24482.6,2908233
2026-04-22 09:21:00,24481.55,24491.45,24478.15,24491.1,2416828
2026-04-22 09:22:00,24490.15,24496.1,24480.2,24484.25,2626052
2026-04-22 09:23:00,24484.25,24491.15,24482.85,24487.75,1964799
2026-04-22 09:24:00,24485.3,24487.7,24459.15,24463.4,2252105
2026-04-22 09:25:00,24465.35,24465.35,24449.7,24453.7,2163090
2026-04-22 09:26:00,24453.45,24461.2,24451.4,24455.75,1633004
2026-04-22 09:27:00,24456.5,24459.7,24451.65,24455.9,1437116
2026-04-22 09:28:00,24456.0,24458.0,24444.9,24447.7,1663975
2026-04-22 09:29:00,24447.5,24454.5,24437.75,24440.4,2362835
2026-04-22 09:30:00,24439.45,24440.7,24427.65,24440.7,1866165
2026-04-22 09:31:00,24441.2,24447.05,24441.15,24445.75,1300730
2026-04-22 09:32:00,24447.1,24452.2,24443.85,24452.2,1428458
2026-04-22 09:33:00,24451.95,24463.8,24444.3,24447.15,1490768
2026-04-22 09:34:00,24448.1,24452.15,24436.6,24452.15,1277436
2026-04-22 09:35:00,24451.95,24459.35,24446.15,24446.15,1795044
2026-04-22 09:36:00,24444.35,24466.05,24442.6,24466.05,1422815
2026-04-22 09:37:00,24466.45,24466.45,24449.1,24452.55,2135464
2026-04-22 09:38:00,24452.2,24454.65,24443.25,24449.1,1174953
2026-04-22 09:39:00,24449.1,24449.1,24438.7,24438.7,1176404
2026-04-22 09:40:00,24437.95,24440.45,24425.05,24439.85,1750806
2026-04-22 09:41:00,24440.5,24440.85,24429.35,24431.35,1091422
2026-04-22 09:42:00,24430.55,24440.8,24429.95,24435.0,1029599
2026-04-22 09:43:00,24432.65,24434.4,24422.15,24423.3,1328162
2026-04-22 09:44:00,24423.75,24427.15,24420.5,24424.4,1005009
2026-04-22 09:45:00,24424.8,24429.0,24419.5,24426.5,1453836
2026-04-22 09:46:00,24427.55,24433.55,24412.2,24413.0,1169462
2026-04-22 09:47:00,24412.7,24417.6,24408.5,24416.3,1038295
2026-04-22 09:48:00,24416.35,24416.35,24406.35,24412.7,1113385
2026-04-22 09:49:00,24413.15,24418.7,24412.25,24416.95,1200820
2026-04-22 09:50:00,24418.25,24424.25,24412.7,24413.45,1500660
2026-04-22 09:51:00,24415.3,24424.25,24405.85,24423.45,1140187
2026-04-22 09:52:00,24422.9,24432.7,24418.6,24421.85,1850772
2026-04-22 09:53:00,24420.8,24426.0,24418.4,24421.05,1061709
2026-04-22 09:54:00,24421.05,24421.05,24408.0,24409.45,1310064
2026-04-22 09:55:00,24410.15,24410.15,24397.05,24407.5,1447227
2026-04-22 09:56:00,24406.55,24406.85,24397.5,24405.05,1069611
2026-04-22 09:57:00,24404.65,24407.5,24382.35,24386.3,1578465
2026-04-22 09:58:00,24385.2,24392.45,24385.2,24389.55,980823
2026-04-22 09:59:00,24390.15,24394.0,24381.35,24382.25,1234328
2026-04-22 10:00:00,24382.9,24382.9,24352.9,24363.4,2608419
2026-04-22 10:01:00,24362.15,24376.95,24358.5,24374.4,1122232
2026-04-22 10:02:00,24374.9,24385.35,24371.55,24381.65,927538
2026-04-22 10:03:00,24382.5,24384.25,24376.9,24382.3,941517
2026-04-22 10:04:00,24382.5,24388.1,24380.0,24383.25,1052409
2026-04-22 10:05:00,24381.9,24382.95,24369.95,24371.85,1544751
2026-04-22 10:06:00,24373.4,24378.95,24372.75,24376.9,796195
2026-04-22 10:07:00,24377.0,24384.25,24376.45,24382.95,986525
2026-04-22 10:08:00,24383.85,24383.9,24373.35,24374.6,961332
2026-04-22 10:09:00,24373.9,24382.45,24373.2,24381.7,1033469
2026-04-22 10:10:00,24381.65,24390.5,24381.65,24387.3,848886
2026-04-22 10:11:00,24388.35,24389.05,24380.1,24382.9,1175921
2026-04-22 10:12:00,24382.55,24388.65,24377.75,24377.75,894322
2026-04-22 10:13:00,24378.1,24379.3,24374.55,24377.0,738678
2026-04-22 10:14:00,24376.8,24377.1,24371.15,24373.15,918088
2026-04-22 10:15:00,24372.9,24379.9,24371.95,24379.35,1082760
2026-04-22 10:16:00,24378.4,24385.55,24378.4,24381.65,840730
2026-04-22 10:17:00,24382.3,24382.3,24377.2,24380.6,1131107
2026-04-22 10:18:00,24381.1,24383.25,24377.05,24377.5,981904
2026-04-22 10:19:00,24377.65,24379.25,24374.75,24375.4,893839
2026-04-22 10:20:00,24375.8,24376.8,24368.4,24371.65,1144987
2026-04-22 10:21:00,24370.65,24371.4,24363.6,24364.1,819907
2026-04-22 10:22:00,24364.55,24364.55,24355.7,24359.25,1123560
2026-04-22 10:23:00,24358.4,24365.3,24353.7,24360.85,1168329
2026-04-22 10:24:00,24360.45,24368.25,24360.45,24366.45,787404
2026-04-22 10:25:00,24364.35,24370.95,24364.05,24370.3,701539
2026-04-22 10:26:00,24369.05,24377.35,24368.55,24369.75,1328131
2026-04-22 10:27:00,24370.3,24371.65,24365.25,24370.05,1188963
2026-04-22 10:28:00,24369.35,24373.9,24368.9,24372.35,980667
2026-04-22 10:29:00,24372.45,24373.9,24367.45,24373.05,1018119
2026-04-22 10:30:00,24372.3,24375.05,24367.2,24374.55,1007325
2026-04-22 10:31:00,24373.8,24377.0,24370.35,24376.0,927305
2026-04-22 10:32:00,24375.85,24379.85,24374.8,24375.05,940014
2026-04-22 10:33:00,24375.85,24383.1,24374.5,24381.35,1061487
2026-04-22 10:34:00,24380.9,24383.3,24379.6,24380.6,842904
2026-04-22 10:35:00,24380.5,24384.75,24379.4,24379.4,1053562
2026-04-22 10:36:00,24378.85,24383.1,24374.95,24381.7,952275
2026-04-22 10:37:00,24382.45,24385.5,24380.15,24384.55,1150411
2026-04-22 10:38:00,24384.8,24397.2,24384.5,24393.4,1037703
2026-04-22 10:39:00,24393.05,24402.1,24391.0,24401.25,1064035
2026-04-22 10:40:00,24401.5,24404.4,24399.45,24402.65,1012951
2026-04-22 10:41:00,24401.75,24405.15,24398.95,24404.45,1212973
2026-04-22 10:42:00,24404.4,24410.4,24403.75,24409.65,830624
2026-04-22 10:43:00,24409.45,24416.85,24409.1,24414.85,1196088
2026-04-22 10:44:00,24414.35,24418.2,24414.1,24416.35,649655
2026-04-22 10:45:00,24416.25,24417.5,24409.1,24409.85,869704
2026-04-22 10:46:00,24409.1,24433.4,24409.05,24429.2,1787981
2026-04-22 10:47:00,24426.65,24436.1,24426.1,24434.35,1125188
2026-04-22 10:48:00,24433.75,24435.25,24424.5,24428.95,974993
