time,open,high,low,close,vol
09:15,1200.0,1202.0,1194.0,1197.0,61026
09:16,1197.5,1198.5,1193.3,1195.0,32535
09:17,1194.7,1196.3,1194.0,1195.8,17461
09:18,1195.9,1197.1,1193.2,1193.9,19794
09:19,1194.2,1194.4,1192.3,1194.1,16783
09:20,1194.8,1196.0,1193.5,1194.1,7856
09:21,1194.2,1194.2,1190.5,1190.8,33566
09:22,1190.4,1191.0,1188.0,1189.1,37755
09:23,1189.0,1190.0,1188.1,1188.6,15016
09:24,1189.0,1189.5,1186.6,1187.7,20455
09:25,1187.5,1188.0,1186.7,1187.4,12791
09:26,1187.4,1187.5,1185.5,1187.0,32024
09:27,1187.0,1188.0,1186.9,1188.0,9506
09:28,1188.0,1188.0,1186.2,1186.2,11714
09:29,1186.7,1186.7,1185.0,1185.4,10898
09:30,1184.6,1188.0,1184.0,1187.6,36506
09:31,1187.9,1189.0,1187.6,1188.7,10794
09:32,1188.5,1192.6,1188.5,1192.5,32333
09:33,1192.1,1193.0,1190.4,1192.0,28840
09:34,1192.0,1193.0,1191.0,1192.4,31710
09:35,1192.3,1192.5,1191.0,1191.8,13546
09:36,1191.8,1192.9,1191.6,1192.6,17885
09:37,1193.0,1193.5,1191.7,1191.7,23666
09:38,1192.4,1192.4,1191.0,1191.3,5962
09:39,1191.4,1191.6,1191.0,1191.0,4811
09:40,1191.4,1191.4,1190.1,1191.3,6714
09:41,1191.3,1191.9,1190.7,1191.3,10106
09:42,1191.3,1194.9,1190.6,1194.2,25500
09:43,1194.5,1195.0,1193.1,1193.5,12904
09:44,1193.6,1194.0,1193.0,1194.0,5343
09:45,1193.5,1194.6,1192.7,1194.2,7744
09:46,1194.1,1194.2,1193.1,1193.8,6948
09:47,1194.0,1194.0,1193.0,1193.4,3745
09:48,1193.2,1193.5,1192.5,1193.0,6691
09:49,1193.0,1194.8,1192.9,1194.7,11779
09:50,1194.6,1195.0,1193.6,1194.8,12565
09:51,1194.3,1196.8,1194.1,1196.7,28003
09:52,1197.7,1197.9,1195.5,1196.0,15356
09:53,1196.1,1197.4,1195.8,1197.0,13275
09:54,1196.5,1197.7,1195.5,1195.9,15948
09:55,1195.6,1195.9,1195.2,1195.4,6462
09:56,1195.5,1196.0,1195.1,1195.7,13384
09:57,1195.8,1197.0,1195.3,1196.7,12586
09:58,1196.7,1198.2,1196.7,1197.1,24481
09:59,1197.3,1197.9,1197.0,1197.6,7242
10:00,1197.3,1197.4,1195.9,1196.2,6315
10:01,1196.0,1196.5,1195.5,1196.5,4913
10:02,1196.5,1197.0,1196.0,1196.4,10079
10:03,1196.6,1197.3,1196.0,1197.1,9954
10:04,1196.6,1196.9,1195.6,1195.6,3893
10:05,1196.1,1196.5,1195.6,1195.7,5612
10:06,1196.0,1196.7,1195.5,1196.5,5397
10:07,1196.1,1196.5,1195.5,1195.9,6500
10:08,1195.9,1195.9,1194.5,1195.5,10214
10:09,1194.7,1195.1,1193.6,1194.9,12233
10:10,1194.8,1194.9,1194.0,1194.1,6120
10:11,1194.4,1194.7,1193.7,1194.0,4547
10:12,1194.0,1194.6,1193.3,1194.6,7627
10:13,1194.6,1195.6,1194.4,1195.3,8149
10:14,1195.7,1196.0,1194.5,1195.5,7132
10:15,1195.4,1195.8,1194.9,1195.7,3703
10:16,1195.4,1195.8,1195.0,1195.0,2849
