datetime,time,open,high,low,close,volume
2026-02-06 09:15:00,09:15:00,149.6,149.6,111.9,124.4,3391570
2026-02-06 09:16:00,09:16:00,123.6,129.55,120.05,123.5,2418910
2026-02-06 09:17:00,09:17:00,120.8,138.7,120.8,136.6,3185650
2026-02-06 09:18:00,09:18:00,112.45,119.0,111.85,118.1,1871350
2026-02-06 09:19:00,09:19:00,143.1,144.8,128.05,128.05,2283190
2026-02-06 09:20:00,09:20:00,127.45,128.05,119.65,125.95,2510170
2026-02-06 09:21:00,09:21:00,125.6,130.6,124.75,128.1,1949285
2026-02-06 09:22:00,09:22:00,129.1,129.85,123.6,124.9,1209325
2026-02-06 09:23:00,09:23:00,124.35,124.9,119.0,121.95,1525615
2026-02-06 09:24:00,09:24:00,121.0,125.85,119.5,123.55,1376180
2026-02-06 09:25:00,09:25:00,123.35,125.8,116.65,120.4,1605175
2026-02-06 09:26:00,09:26:00,121.2,121.5,115.45,115.55,1167725
2026-02-06 09:27:00,09:27:00,115.5,124.25,115.5,121.75,1312870
2026-02-06 09:28:00,09:28:00,121.1,126.45,117.65,118.1,1788735
2026-02-06 09:29:00,09:29:00,144.9,145.75,139.75,140.8,518115
2026-02-06 09:30:00,09:30:00,140.55,141.9,137.4,137.5,586365
2026-02-06 09:31:00,09:31:00,139.5,141.0,135.5,135.7,482040
2026-02-06 09:32:00,09:32:00,135.9,137.35,131.45,137.35,605800
2026-02-06 09:33:00,09:33:00,138.55,142.6,134.4,134.85,940745
2026-02-06 09:34:00,09:34:00,135.35,137.65,132.7,135.3,396110
2026-02-06 09:35:00,09:35:00,136.05,136.05,131.35,131.85,492830
2026-02-06 09:36:00,09:36:00,132.25,135.25,129.15,131.55,652210
2026-02-06 09:37:00,09:37:00,131.9,133.0,127.9,128.8,631865
2026-02-06 09:38:00,09:38:00,128.55,128.9,122.5,122.5,1131325
2026-02-06 09:39:00,09:39:00,122.6,130.4,122.45,128.7,896220
2026-02-06 09:40:00,09:40:00,128.4,130.0,125.4,127.35,573755
2026-02-06 09:41:00,09:41:00,127.1,129.5,125.35,126.15,405210
2026-02-06 09:42:00,09:42:00,125.35,127.0,123.4,124.45,579150
2026-02-06 09:43:00,09:43:00,124.3,124.45,117.45,119.15,982280
2026-02-06 09:44:00,09:44:00,118.65,120.6,117.6,119.45,767845
2026-02-06 09:45:00,09:45:00,119.4,128.2,119.1,127.9,1437085
2026-02-06 09:46:00,09:46:00,128.25,129.8,125.5,126.95,1074840
2026-02-06 09:47:00,09:47:00,126.75,130.45,125.05,129.25,845195
2026-02-06 09:48:00,09:48:00,129.7,131.55,127.75,130.75,891930
2026-02-06 09:49:00,09:49:00,130.2,132.8,128.15,132.8,725205
2026-02-06 09:50:00,09:50:00,133.05,133.25,126.5,128.4,847990
2026-02-06 09:51:00,09:51:00,128.55,131.95,127.5,131.95,476515
2026-02-06 09:52:00,09:52:00,131.5,131.95,127.85,130.35,312845
2026-02-06 09:53:00,09:53:00,130.3,130.35,125.85,128.8,456300
2026-02-06 09:54:00,09:54:00,128.75,128.8,125.5,126.0,317200
2026-02-06 09:55:00,09:55:00,126.35,126.45,121.7,123.8,745875
2026-02-06 09:56:00,09:56:00,123.75,124.35,122.0,122.2,355940
2026-02-06 09:57:00,09:57:00,122.0,124.4,120.4,121.75,439920
2026-02-06 09:58:00,09:58:00,122.25,125.6,121.2,121.55,401895
2026-02-06 09:59:00,09:59:00,121.7,128.75,121.55,128.3,722020
2026-02-06 10:00:00,10:00:00,128.5,132.55,123.35,125.2,1111305
2026-02-06 10:01:00,10:01:00,124.7,125.2,120.25,120.25,579800
2026-02-06 10:02:00,10:02:00,119.3,122.0,112.6,114.1,1292720
2026-02-06 10:03:00,10:03:00,141.1,141.1,132.3,134.4,1261455
2026-02-06 10:04:00,10:04:00,109.4,117.8,108.95,114.5,1411345
2026-02-06 10:05:00,10:05:00,114.7,117.2,113.4,115.05,968240
2026-02-06 10:06:00,10:06:00,114.6,115.25,108.55,108.55,972270
2026-02-06 10:07:00,10:07:00,107.9,109.45,104.7,109.45,1024530
2026-02-06 10:08:00,10:08:00,108.75,112.75,108.15,112.7,680875
2026-02-06 10:09:00,10:09:00,112.4,114.7,110.55,111.15,735345
2026-02-06 10:10:00,10:10:00,138.55,139.6,133.55,133.55,546585
2026-02-06 10:11:00,10:11:00,133.65,133.65,124.15,124.8,1458535
2026-02-06 10:12:00,10:12:00,126.85,131.25,121.95,131.25,1622530
2026-02-06 10:13:00,10:13:00,131.3,132.65,125.75,127.05,1087515
2026-02-06 10:14:00,10:14:00,127.0,128.85,124.9,127.65,592930
2026-02-06 10:15:00,10:15:00,127.6,130.15,126.0,127.2,714155
2026-02-06 10:16:00,10:16:00,127.15,128.0,125.75,127.5,520780
2026-02-06 10:17:00,10:17:00,102.0,108.25,101.65,108.25,1143545
2026-02-06 10:18:00,10:18:00,107.85,116.1,107.85,115.8,1633645
2026-02-06 10:19:00,10:19:00,115.4,115.8,111.1,111.35,1375920
2026-02-06 10:20:00,10:20:00,111.2,115.25,111.2,112.05,804115
2026-02-06 10:21:00,10:21:00,112.2,114.8,108.7,113.75,985790
2026-02-06 10:22:00,10:22:00,113.45,117.45,113.15,117.2,1109810
2026-02-06 10:23:00,10:23:00,117.0,118.95,114.55,115.0,1161745
2026-02-06 10:24:00,10:24:00,115.05,116.95,111.85,111.9,693290
2026-02-06 10:25:00,10:25:00,112.05,112.55,106.0,106.2,979680
2026-02-06 10:26:00,10:26:00,106.15,111.8,106.15,111.7,700635
2026-02-06 10:27:00,10:27:00,111.8,112.25,107.6,107.85,577005
2026-02-06 10:28:00,10:28:00,134.15,134.8,128.7,129.45,980135
