datetime,time,open,high,low,close,volume
2026-02-13 09:15:00,09:15:00,87.1,95.35,62.2,95.0,7021755
2026-02-13 09:16:00,09:16:00,99.2,110.0,95.0,96.4,6503900
2026-02-13 09:17:00,09:17:00,96.85,99.6,91.75,93.6,3524820
2026-02-13 09:18:00,09:18:00,93.6,93.6,84.05,89.35,3461640
2026-02-13 09:19:00,09:19:00,89.4,96.0,88.95,92.5,3956225
2026-02-13 09:20:00,09:20:00,93.3,99.7,92.5,93.15,4152785
2026-02-13 09:21:00,09:21:00,91.95,99.0,91.5,96.3,2369120
2026-02-13 09:22:00,09:22:00,94.0,100.95,93.5,100.0,3184480
2026-02-13 09:23:00,09:23:00,99.2,100.0,92.2,92.9,2345785
2026-02-13 09:24:00,09:24:00,92.75,94.3,89.8,90.4,2650245
2026-02-13 09:25:00,09:25:00,90.6,94.35,90.0,94.35,1945775
2026-02-13 09:26:00,09:26:00,93.9,97.2,88.15,96.0,2910960
2026-02-13 09:27:00,09:27:00,95.5,96.75,91.6,93.8,2022670
2026-02-13 09:28:00,09:28:00,93.3,96.3,92.8,94.45,1132430
2026-02-13 09:29:00,09:29:00,94.55,98.25,94.3,97.9,2040155
2026-02-13 09:30:00,09:30:00,76.55,85.3,76.55,84.85,3923920
2026-02-13 09:31:00,09:31:00,84.25,84.85,80.0,84.65,1990300
2026-02-13 09:32:00,09:32:00,84.45,89.1,84.45,87.7,3634475
2026-02-13 09:33:00,09:33:00,87.15,87.7,83.9,86.6,1937260
2026-02-13 09:34:00,09:34:00,86.6,94.7,86.3,91.15,3576625
2026-02-13 09:35:00,09:35:00,91.4,93.6,89.7,89.9,2239250
2026-02-13 09:36:00,09:36:00,90.05,97.95,89.55,97.95,2750215
2026-02-13 09:37:00,09:37:00,97.15,98.2,94.1,95.35,2045810
2026-02-13 09:38:00,09:38:00,94.85,95.35,93.0,95.1,1251055
2026-02-13 09:39:00,09:39:00,95.25,98.35,94.9,95.5,2155985
2026-02-13 09:40:00,09:40:00,95.65,106.2,94.85,101.65,4343690
2026-02-13 09:41:00,09:41:00,101.35,101.65,94.25,94.25,2109055
2026-02-13 09:42:00,09:42:00,93.75,95.65,90.45,92.75,1947140
2026-02-13 09:43:00,09:43:00,92.8,92.8,88.7,88.8,1511120
2026-02-13 09:44:00,09:44:00,88.65,93.1,87.6,89.65,1535105
2026-02-13 09:45:00,09:45:00,89.7,92.5,88.55,89.8,1173445
2026-02-13 09:46:00,09:46:00,89.35,94.05,88.35,90.25,1427725
2026-02-13 09:47:00,09:47:00,90.0,95.5,89.85,94.7,1310790
2026-02-13 09:48:00,09:48:00,95.55,95.55,90.55,94.6,1282320
2026-02-13 09:49:00,09:49:00,94.85,99.0,93.6,97.65,1914380
2026-02-13 09:50:00,09:50:00,97.55,98.9,94.55,97.4,1493375
2026-02-13 09:51:00,09:51:00,97.55,98.55,92.75,94.1,1296100
2026-02-13 09:52:00,09:52:00,93.6,94.1,89.9,91.75,1230060
2026-02-13 09:53:00,09:53:00,91.3,91.75,86.25,88.55,1533090
2026-02-13 09:54:00,09:54:00,88.15,92.2,86.5,92.15,1101620
2026-02-13 09:55:00,09:55:00,92.2,94.15,90.1,93.85,1302340
2026-02-13 09:56:00,09:56:00,94.05,100.25,93.85,97.35,2579915
2026-02-13 09:57:00,09:57:00,97.55,99.85,94.9,95.45,1614665
2026-02-13 09:58:00,09:58:00,95.35,97.7,93.3,95.75,1003990
2026-02-13 09:59:00,09:59:00,95.05,97.35,93.15,96.85,761085
2026-02-13 10:00:00,10:00:00,96.75,97.2,92.6,93.9,896480
2026-02-13 10:01:00,10:01:00,94.3,94.55,90.05,90.65,996450
2026-02-13 10:02:00,10:02:00,90.4,94.75,90.2,93.65,795860
2026-02-13 10:03:00,10:03:00,93.7,96.0,90.7,92.0,800280
2026-02-13 10:04:00,10:04:00,91.45,93.45,88.7,88.7,1009840
2026-02-13 10:05:00,10:05:00,88.7,93.4,88.7,92.3,766350
2026-02-13 10:06:00,10:06:00,92.55,95.0,92.1,94.7,832130
2026-02-13 10:07:00,10:07:00,94.6,95.9,91.8,93.7,790335
2026-02-13 10:08:00,10:08:00,94.5,96.8,92.75,95.5,944840
2026-02-13 10:09:00,10:09:00,95.15,97.35,94.4,95.2,956085
2026-02-13 10:10:00,10:10:00,95.95,97.9,95.15,97.5,841035
2026-02-13 10:11:00,10:11:00,96.95,97.5,94.6,95.4,712400
2026-02-13 10:12:00,10:12:00,96.1,96.45,90.65,91.05,958035
2026-02-13 10:13:00,10:13:00,91.0,96.35,90.85,96.25,663325
2026-02-13 10:14:00,10:14:00,96.05,98.75,94.0,97.75,1357915
2026-02-13 10:15:00,10:15:00,97.65,101.1,97.25,97.55,2403960
2026-02-13 10:16:00,10:16:00,77.15,80.35,76.75,78.85,1646255
2026-02-13 10:17:00,10:17:00,79.15,85.55,78.85,81.9,3878810
2026-02-13 10:18:00,10:18:00,103.25,104.45,98.25,100.3,1440205
2026-02-13 10:19:00,10:19:00,100.05,101.5,98.05,100.0,860860
2026-02-13 10:20:00,10:20:00,100.15,101.5,95.4,96.7,1158885
2026-02-13 10:21:00,10:21:00,97.0,100.9,97.0,98.05,854035
2026-02-13 10:22:00,10:22:00,98.2,101.3,98.05,99.65,677365
2026-02-13 10:23:00,10:23:00,99.3,99.85,94.0,94.85,1144130
2026-02-13 10:24:00,10:24:00,94.75,95.7,93.1,94.55,794625
2026-02-13 10:25:00,10:25:00,94.45,95.7,92.05,93.5,733980
2026-02-13 10:26:00,10:26:00,93.7,94.9,91.8,92.8,657995
2026-02-13 10:27:00,10:27:00,92.1,94.55,91.5,91.5,665145
2026-02-13 10:28:00,10:28:00,91.55,94.9,91.4,94.2,643500
2026-02-13 10:29:00,10:29:00,94.15,95.0,91.6,93.65,546910
2026-02-13 10:30:00,10:30:00,93.8,93.8,88.7,91.45,1468610
2026-02-13 10:31:00,10:31:00,91.25,93.15,89.2,89.65,952575
2026-02-13 10:32:00,10:32:00,89.75,90.4,87.55,88.65,1289860
2026-02-13 10:33:00,10:33:00,89.0,90.45,86.2,86.85,1141400
2026-02-13 10:34:00,10:34:00,86.65,86.85,83.55,85.2,1598285
2026-02-13 10:35:00,10:35:00,85.05,86.9,81.6,84.35,1245270
2026-02-13 10:36:00,10:36:00,84.1,87.35,83.7,85.1,994695
2026-02-13 10:37:00,10:37:00,84.9,86.15,81.3,82.6,1067300
2026-02-13 10:38:00,10:38:00,82.65,84.4,81.6,81.85,657605
2026-02-13 10:39:00,10:39:00,104.65,104.8,100.55,102.35,1695525
2026-02-13 10:40:00,10:40:00,102.35,104.1,101.25,101.4,1090895
2026-02-13 10:41:00,10:41:00,79.2,83.35,79.2,83.15,843505
2026-02-13 10:42:00,10:42:00,105.9,107.3,99.95,100.45,2182050
2026-02-13 10:43:00,10:43:00,101.15,101.65,99.55,101.25,1236820
2026-02-13 10:44:00,10:44:00,79.7,83.4,79.05,82.95,923520
2026-02-13 10:45:00,10:45:00,82.65,85.5,81.8,85.5,1367145
2026-02-13 10:46:00,10:46:00,85.4,87.0,83.1,83.5,1737385
2026-02-13 10:47:00,10:47:00,83.7,87.4,83.5,85.9,1131390
2026-02-13 10:48:00,10:48:00,86.05,86.9,84.2,84.95,755885
2026-02-13 10:49:00,10:49:00,85.3,89.2,84.95,89.2,1056705
2026-02-13 10:50:00,10:50:00,89.4,93.9,89.2,90.3,3133065
2026-02-13 10:51:00,10:51:00,90.4,90.5,87.25,87.95,1296230
2026-02-13 10:52:00,10:52:00,87.35,87.95,85.0,85.0,1186250
2026-02-13 10:53:00,10:53:00,84.55,88.1,83.75,88.1,905125
2026-02-13 10:54:00,10:54:00,88.25,88.65,85.8,86.55,663390
2026-02-13 10:55:00,10:55:00,86.2,87.55,83.0,83.15,961350
2026-02-13 10:56:00,10:56:00,83.15,84.0,80.05,81.4,1094275
2026-02-13 10:57:00,10:57:00,81.45,84.45,80.65,83.6,649480
2026-02-13 10:58:00,10:58:00,83.75,85.5,82.35,83.95,671190
2026-02-13 10:59:00,10:59:00,84.1,86.45,83.95,86.15,607165
2026-02-13 11:00:00,11:00:00,86.15,88.95,85.7,85.75,1263665
2026-02-13 11:01:00,11:01:00,85.7,88.45,85.35,87.85,620425
2026-02-13 11:02:00,11:02:00,88.1,92.8,87.85,90.8,1984970
2026-02-13 11:03:00,11:03:00,91.3,91.9,88.2,88.3,941330
2026-02-13 11:04:00,11:04:00,88.2,92.2,88.15,91.75,943215
2026-02-13 11:05:00,11:05:00,91.65,93.15,90.9,92.8,1233830
2026-02-13 11:06:00,11:06:00,92.65,93.0,90.5,90.95,734695
2026-02-13 11:07:00,11:07:00,91.2,93.35,90.95,93.0,833950
2026-02-13 11:08:00,11:08:00,92.85,94.5,90.65,92.15,1251900
2026-02-13 11:09:00,11:09:00,92.55,95.5,91.8,93.65,1223430
2026-02-13 11:10:00,11:10:00,93.5,93.65,90.7,92.0,769990
2026-02-13 11:11:00,11:11:00,91.8,93.1,90.25,92.35,701545
2026-02-13 11:12:00,11:12:00,92.7,92.95,90.75,92.0,441480
2026-02-13 11:13:00,11:13:00,91.1,92.05,89.55,90.15,556660
2026-02-13 11:14:00,11:14:00,90.25,90.55,87.35,87.6,735735
2026-02-13 11:15:00,11:15:00,87.2,90.25,86.05,89.65,1101620
2026-02-13 11:16:00,11:16:00,89.2,92.75,89.0,92.2,1107275
2026-02-13 11:17:00,11:17:00,92.15,97.65,92.0,96.85,1841710
2026-02-13 11:18:00,11:18:00,97.1,98.9,95.6,98.5,1718795
2026-02-13 11:19:00,11:19:00,98.0,99.0,96.55,97.1,1077570
2026-02-13 11:20:00,11:20:00,97.2,98.25,96.1,97.1,778765
2026-02-13 11:21:00,11:21:00,96.85,97.4,94.55,96.15,801515
2026-02-13 11:22:00,11:22:00,96.3,98.85,95.5,97.65,1016340
2026-02-13 11:23:00,11:23:00,97.25,99.7,96.65,97.05,924950
2026-02-13 11:24:00,11:24:00,97.05,99.2,96.55,96.9,647075
2026-02-13 11:25:00,11:25:00,96.8,97.0,95.0,96.0,704405
2026-02-13 11:26:00,11:26:00,96.3,97.3,91.55,91.55,1083355
2026-02-13 11:27:00,11:27:00,91.35,93.75,90.85,92.7,903565
2026-02-13 11:28:00,11:28:00,92.95,95.0,91.65,93.5,705315
2026-02-13 11:29:00,11:29:00,92.85,93.9,90.1,91.2,705965
2026-02-13 11:30:00,11:30:00,90.8,98.5,90.15,98.25,1515215
2026-02-13 11:31:00,11:31:00,98.5,98.85,93.7,94.65,1163305
2026-02-13 11:32:00,11:32:00,94.6,98.65,94.2,96.75,708890
2026-02-13 11:33:00,11:33:00,97.1,97.25,93.2,95.6,566930
2026-02-13 11:34:00,11:34:00,95.5,99.65,95.5,99.0,685230
2026-02-13 11:35:00,11:35:00,99.25,99.25,96.05,96.75,774540
2026-02-13 11:36:00,11:36:00,96.4,99.25,95.8,98.65,536770
2026-02-13 11:37:00,11:37:00,97.8,98.65,95.85,96.2,545610
2026-02-13 11:38:00,11:38:00,95.7,99.15,95.05,99.0,548275
2026-02-13 11:39:00,11:39:00,98.85,99.2,96.6,98.3,497445
2026-02-13 11:40:00,11:40:00,98.0,98.55,96.7,98.55,358215
2026-02-13 11:41:00,11:41:00,98.8,101.4,97.4,97.9,1605305
2026-02-13 11:42:00,11:42:00,97.75,98.65,95.0,96.6,918840
2026-02-13 11:43:00,11:43:00,96.45,96.6,93.5,95.25,697580
2026-02-13 11:44:00,11:44:00,94.35,95.25,89.1,89.2,1426945
2026-02-13 11:45:00,11:45:00,89.25,92.35,88.8,90.35,1185015
2026-02-13 11:46:00,11:46:00,90.35,92.1,89.65,91.85,635310
2026-02-13 11:47:00,11:47:00,91.85,92.45,89.9,90.2,566280
2026-02-13 11:48:00,11:48:00,90.65,91.95,89.0,91.8,509015
2026-02-13 11:49:00,11:49:00,91.4,93.15,90.2,90.7,830830
2026-02-13 11:50:00,11:50:00,90.3,92.2,89.8,90.3,414960
2026-02-13 11:51:00,11:51:00,90.2,90.7,87.9,89.25,840840
2026-02-13 11:52:00,11:52:00,89.65,91.5,89.25,90.1,462735
2026-02-13 11:53:00,11:53:00,90.0,90.45,88.2,89.0,397410
