datetime,time,open,high,low,close,volume
2026-02-05 09:15:00,09:15:00,200.6,200.6,160.85,172.5,1642485
2026-02-05 09:16:00,09:16:00,168.05,174.7,165.75,165.75,1052155
2026-02-05 09:17:00,09:17:00,139.5,150.3,138.85,146.65,1021735
2026-02-05 09:18:00,09:18:00,145.8,151.1,144.0,149.2,1167855
2026-02-05 09:19:00,09:19:00,147.6,150.4,142.65,143.15,900120
2026-02-05 09:20:00,09:20:00,168.8,169.15,150.5,151.85,1506895
2026-02-05 09:21:00,09:21:00,151.55,152.2,147.65,147.65,1243450
2026-02-05 09:22:00,09:22:00,148.05,149.15,143.5,144.8,1126060
2026-02-05 09:23:00,09:23:00,145.6,151.9,144.8,147.0,1084265
2026-02-05 09:24:00,09:24:00,146.8,148.95,141.45,142.35,926510
2026-02-05 09:25:00,09:25:00,170.0,172.75,167.85,169.25,267605
2026-02-05 09:26:00,09:26:00,142.55,149.8,142.55,145.45,1049425
2026-02-05 09:27:00,09:27:00,172.65,172.9,166.05,166.05,280735
2026-02-05 09:28:00,09:28:00,166.8,170.6,166.05,168.65,179855
2026-02-05 09:29:00,09:29:00,142.0,151.0,141.4,151.0,859300
2026-02-05 09:30:00,09:30:00,150.65,156.5,149.85,152.3,2110355
2026-02-05 09:31:00,09:31:00,152.95,161.25,152.3,155.55,1960660
2026-02-05 09:32:00,09:32:00,155.8,162.3,154.95,157.2,1417975
2026-02-05 09:33:00,09:33:00,157.15,164.0,152.45,153.25,1555385
2026-02-05 09:34:00,09:34:00,153.4,156.95,146.7,147.95,1051765
2026-02-05 09:35:00,09:35:00,148.8,155.75,147.95,148.85,808860
2026-02-05 09:36:00,09:36:00,148.45,151.45,143.9,144.05,838630
2026-02-05 09:37:00,09:37:00,143.4,145.8,141.6,144.5,812045
2026-02-05 09:38:00,09:38:00,170.4,172.75,165.9,166.85,235040
2026-02-05 09:39:00,09:39:00,140.4,145.15,136.75,143.6,1069380
2026-02-05 09:40:00,09:40:00,171.75,172.2,166.3,167.15,215085
2026-02-05 09:41:00,09:41:00,167.4,168.2,164.0,164.0,230100
2026-02-05 09:42:00,09:42:00,164.2,164.2,156.95,162.65,570895
2026-02-05 09:43:00,09:43:00,162.35,162.9,157.4,158.1,344955
2026-02-05 09:44:00,09:44:00,158.2,159.8,153.3,153.3,469235
2026-02-05 09:45:00,09:45:00,155.05,155.05,149.45,152.55,881725
2026-02-05 09:46:00,09:46:00,151.95,155.95,151.85,152.0,543075
2026-02-05 09:47:00,09:47:00,152.15,155.15,150.8,153.8,398970
2026-02-05 09:48:00,09:48:00,180.3,180.85,175.5,175.8,293865
2026-02-05 09:49:00,09:49:00,149.15,154.15,148.8,153.6,362635
2026-02-05 09:50:00,09:50:00,154.5,157.4,152.45,155.9,548340
2026-02-05 09:51:00,09:51:00,155.85,157.85,151.8,153.2,455390
2026-02-05 09:52:00,09:52:00,153.6,153.6,149.4,150.0,334490
2026-02-05 09:53:00,09:53:00,149.9,153.5,149.55,152.0,233805
2026-02-05 09:54:00,09:54:00,179.2,179.65,174.75,178.05,322010
2026-02-05 09:55:00,09:55:00,178.05,179.3,175.1,177.75,254800
2026-02-05 09:56:00,09:56:00,151.2,151.75,145.0,150.75,593125
