symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time,expiry_date
NIFTY2621025950CE,,2026-02-10,NSE,FO,,sell,false,65.000000,36.600000,7462840,1100000111134338,2026-02-10T12:18:07,2026-02-10
NIFTY2621025950CE,,2026-02-10,NSE,FO,,buy,false,65.000000,36.600000,7469850,1100000111233915,2026-02-10T12:18:23,2026-02-10
NIFTY2621026000PE,,2026-02-10,NSE,FO,,sell,false,65.000000,51.550000,6687375,1200000103265606,2026-02-10T12:19:10,2026-02-10
NIFTY2621026000PE,,2026-02-10,NSE,FO,,buy,false,65.000000,54.300000,6784150,1200000104505340,2026-02-10T12:22:07,2026-02-10
NIFTY2621025900CE,,2026-02-10,NSE,FO,,sell,false,65.000000,67.500000,7694773,1000000108653049,2026-02-10T12:25:46,2026-02-10
NIFTY2621025900CE,,2026-02-10,NSE,FO,,buy,false,65.000000,71.800000,8122487,1000000115776890,2026-02-10T12:45:57,2026-02-10
NIFTY2621025900CE,,2026-02-10,NSE,FO,,sell,false,65.000000,69.850000,9247799,1000000131605432,2026-02-10T13:17:53,2026-02-10
NIFTY2621025900CE,,2026-02-10,NSE,FO,,buy,false,65.000000,32.150000,10740475,1000000145776486,2026-02-10T13:32:23,2026-02-10
NIFTY2621725950CE,,2026-02-11,NSE,FO,,sell,false,65.000000,147.500000,1656657,1100000071062656,2026-02-11T10:54:54,2026-02-17
NIFTY2621725950CE,,2026-02-11,NSE,FO,,buy,false,65.000000,144.300000,1895514,1100000085160205,2026-02-11T11:16:23,2026-02-17
NIFTY2621726000CE,,2026-02-11,NSE,FO,,sell,false,65.000000,110.500000,2632852,1200000100915950,2026-02-11T11:45:07,2026-02-17
NIFTY2621726000CE,,2026-02-11,NSE,FO,,buy,false,65.000000,112.300000,2729783,1200000107454309,2026-02-11T11:58:09,2026-02-17
NIFTY2621726000PE,,2026-02-11,NSE,FO,,sell,false,65.000000,128.000000,2746633,1200000108335232,2026-02-11T11:59:47,2026-02-17
NIFTY2621726000PE,,2026-02-11,NSE,FO,,buy,false,65.000000,129.400000,2749103,1200000108420253,2026-02-11T11:59:54,2026-02-17
NIFTY2621726000CE,,2026-02-11,NSE,FO,,sell,false,65.000000,106.300000,2751433,1200000108471642,2026-02-11T11:59:58,2026-02-17
NIFTY2621726000CE,,2026-02-11,NSE,FO,,buy,false,65.000000,110.250000,2912661,1200000116413692,2026-02-11T12:13:15,2026-02-17
NIFTY2621726000CE,,2026-02-11,NSE,FO,,sell,false,65.000000,103.300000,2953495,1200000119180959,2026-02-11T12:18:13,2026-02-17
NIFTY2621726000CE,,2026-02-11,NSE,FO,,buy,false,65.000000,91.950000,3199665,1200000120030078,2026-02-11T12:42:45,2026-02-17
NIFTY2621726000PE,,2026-02-11,NSE,FO,,sell,false,65.000000,140.550000,3555365,1200000155075293,2026-02-11T13:19:58,2026-02-17
NIFTY2621726000PE,,2026-02-11,NSE,FO,,buy,false,65.000000,119.400000,3818892,1200000167896857,2026-02-11T13:42:53,2026-02-17
NIFTY2621725900PE,,2026-02-12,NSE,FO,,sell,false,65.000000,133.400000,817175,1000000025264082,2026-02-12T09:45:09,2026-02-17
NIFTY2621725900PE,,2026-02-12,NSE,FO,,buy,false,65.000000,115.300000,1021202,1000000033749806,2026-02-12T09:58:01,2026-02-17
NIFTY2621725900CE,,2026-02-12,NSE,FO,,sell,false,65.000000,100.850000,1167382,1000000039910101,2026-02-12T10:08:07,2026-02-17
NIFTY2621725900CE,,2026-02-12,NSE,FO,,buy,false,65.000000,112.900000,1373750,1000000048006444,2026-02-12T10:21:05,2026-02-17
NIFTY2621725900CE,,2026-02-12,NSE,FO,,sell,false,65.000000,106.250000,1420350,1000000050556894,2026-02-12T10:25:48,2026-02-17
NIFTY2621725900CE,,2026-02-12,NSE,FO,,buy,false,65.000000,89.950000,2118422,1000000077041398,2026-02-12T11:41:24,2026-02-17
NIFTY2621725900CE,,2026-02-12,NSE,FO,,sell,false,65.000000,91.100000,2804963,1000000114155359,2026-02-12T13:20:38,2026-02-17
NIFTY2621725900CE,,2026-02-12,NSE,FO,,buy,false,65.000000,96.800000,2857053,1000000116764619,2026-02-12T13:25:13,2026-02-17
NIFTY2621725950CE,,2026-02-12,NSE,FO,,sell,false,65.000000,70.850000,1676206,1100000114550609,2026-02-12T13:42:04,2026-02-17
NIFTY2621725950CE,,2026-02-12,NSE,FO,,buy,false,65.000000,65.900000,1847149,1100000128477112,2026-02-12T14:20:24,2026-02-17
NIFTY2621725850PE,,2026-02-12,NSE,FO,,sell,false,65.000000,101.950000,3191596,1600000142726820,2026-02-12T14:21:37,2026-02-17
NIFTY2621725850PE,,2026-02-12,NSE,FO,,buy,false,65.000000,106.350000,3304950,1600000149980744,2026-02-12T14:38:45,2026-02-17
NIFTY2621725750CE,,2026-02-12,NSE,FO,,sell,false,65.000000,162.000000,1747264,1400000133283902,2026-02-12T14:45:44,2026-02-17
NIFTY2621725750CE,,2026-02-12,NSE,FO,,buy,false,65.000000,141.200000,1844608,1400000133582179,2026-02-12T14:49:21,2026-02-17
NIFTY2621725650PE,,2026-02-13,NSE,FO,,sell,false,65.000000,142.150000,1162925,1200000027549302,2026-02-13T09:42:19,2026-02-17
NIFTY2621725650PE,,2026-02-13,NSE,FO,,buy,false,65.000000,164.600000,1623999,1200000039563617,2026-02-13T10:17:21,2026-02-17
NIFTY2621725600PE,,2026-02-13,NSE,FO,,sell,false,65.000000,104.500000,2747342,1100000070234152,2026-02-13T10:38:58,2026-02-17
NIFTY2621725600PE,,2026-02-13,NSE,FO,,buy,false,65.000000,120.500000,3377064,1100000085419538,2026-02-13T11:09:40,2026-02-17
NIFTY2621725700PE,,2026-02-13,NSE,FO,,sell,false,65.000000,178.450000,1980337,1300000084299106,2026-02-13T11:11:44,2026-02-17
NIFTY2621725700PE,,2026-02-13,NSE,FO,,buy,false,65.000000,191.700000,2163225,1300000087411472,2026-02-13T11:41:09,2026-02-17
NIFTY2621725550PE,,2026-02-13,NSE,FO,,sell,false,65.000000,91.850000,3246021,1000000114980146,2026-02-13T11:44:34,2026-02-17
NIFTY2621725550PE,,2026-02-13,NSE,FO,,buy,false,65.000000,89.850000,4314211,1000000162088439,2026-02-13T12:59:40,2026-02-17
NIFTY2621725550PE,,2026-02-13,NSE,FO,,sell,false,65.000000,92.200000,4416779,1000000166131157,2026-02-13T13:04:34,2026-02-17
NIFTY2621725550PE,,2026-02-13,NSE,FO,,buy,false,65.000000,83.850000,4697105,1000000175946840,2026-02-13T13:23:09,2026-02-17
NIFTY2621725550PE,,2026-02-13,NSE,FO,,sell,false,65.000000,97.750000,5452391,1000000206769510,2026-02-13T14:05:27,2026-02-17
NIFTY2621725550PE,,2026-02-13,NSE,FO,,buy,false,65.000000,111.350000,5821159,1000000207351642,2026-02-13T14:34:44,2026-02-17
NIFTY2621725550PE,,2026-02-16,NSE,FO,,sell,false,65.000000,135.150000,1385313,1000000041468796,2026-02-16T09:54:08,2026-02-17
NIFTY2621725550PE,,2026-02-16,NSE,FO,,buy,false,65.000000,113.850000,1469467,1000000042237376,2026-02-16T09:57:44,2026-02-17
NIFTY2621725700PE,,2026-02-17,NSE,FO,,sell,false,65.000000,129.600000,1150931,1300000018049335,2026-02-17T09:32:45,2026-02-17
NIFTY2621725700PE,,2026-02-17,NSE,FO,,sell,false,65.000000,129.700000,1150930,1300000018049335,2026-02-17T09:32:45,2026-02-17
NIFTY2621725700PE,,2026-02-17,NSE,FO,,buy,false,65.000000,128.450000,1329099,1300000022276520,2026-02-17T09:36:29,2026-02-17
NIFTY2621725700PE,,2026-02-17,NSE,FO,,buy,false,65.000000,128.450000,1329098,1300000022276520,2026-02-17T09:36:29,2026-02-17
NIFTY2621725650PE,,2026-02-17,NSE,FO,,sell,false,65.000000,85.450000,1692096,1200000026872987,2026-02-17T09:37:37,2026-02-17
NIFTY2621725650PE,,2026-02-17,NSE,FO,,sell,false,65.000000,85.450000,1692097,1200000026872987,2026-02-17T09:37:37,2026-02-17
NIFTY2621725650PE,,2026-02-17,NSE,FO,,buy,false,65.000000,62.550000,2008035,1200000028424636,2026-02-17T09:43:20,2026-02-17
NIFTY2621725650PE,,2026-02-17,NSE,FO,,buy,false,65.000000,61.900000,2027246,1200000033909760,2026-02-17T09:43:26,2026-02-17
NIFTY26FEB25750PE,,2026-02-18,NSE,FO,,sell,false,130.000000,137.050000,455782,1400000011547266,2026-02-18T09:27:15,2026-02-24
NIFTY26FEB25750PE,,2026-02-18,NSE,FO,,buy,false,130.000000,142.850000,896452,1400000031468553,2026-02-18T09:50:32,2026-02-24
NIFTY26FEB25700CE,,2026-02-18,NSE,FO,,sell,false,65.000000,153.600000,940469,1300000032424274,2026-02-18T09:52:06,2026-02-24
NIFTY26FEB25700CE,,2026-02-18,NSE,FO,,sell,false,65.000000,153.600000,940468,1300000032424274,2026-02-18T09:52:06,2026-02-24
NIFTY26FEB25700CE,,2026-02-18,NSE,FO,,buy,false,130.000000,130.500000,1296813,1300000041388995,2026-02-18T10:01:09,2026-02-24
NIFTY26FEB25850PE,,2026-02-19,NSE,FO,,sell,false,130.000000,142.650000,1056894,1600000041634031,2026-02-19T10:06:03,2026-02-24
NIFTY26FEB25850PE,,2026-02-19,NSE,FO,,buy,false,130.000000,159.250000,1100170,1600000043614250,2026-02-19T10:11:25,2026-02-24
NIFTY26FEB25750CE,,2026-02-19,NSE,FO,,sell,false,65.000000,131.250000,960990,1400000048170119,2026-02-19T10:19:43,2026-02-24
NIFTY26FEB25750CE,,2026-02-19,NSE,FO,,sell,false,65.000000,131.200000,960991,1400000048170119,2026-02-19T10:19:43,2026-02-24
NIFTY26FEB25750CE,,2026-02-19,NSE,FO,,buy,false,130.000000,117.650000,1311137,1400000048617633,2026-02-19T10:40:28,2026-02-24
NIFTY26FEB25750CE,,2026-02-19,NSE,FO,,sell,false,65.000000,125.950000,1603953,1400000081419916,2026-02-19T11:11:37,2026-02-24
NIFTY26FEB25750CE,,2026-02-19,NSE,FO,,buy,false,65.000000,119.600000,1618111,1400000081890184,2026-02-19T11:13:53,2026-02-24
NIFTY26FEB25700PE,,2026-02-19,NSE,FO,,sell,false,65.000000,132.200000,1899705,1300000093428527,2026-02-19T11:33:23,2026-02-24
NIFTY26FEB25700PE,,2026-02-19,NSE,FO,,sell,false,65.000000,132.200000,1899706,1300000093428527,2026-02-19T11:33:23,2026-02-24
NIFTY26FEB25700PE,,2026-02-19,NSE,FO,,buy,false,130.000000,139.950000,1930832,1300000093791129,2026-02-19T11:36:20,2026-02-24
NIFTY26FEB25650PE,,2026-02-19,NSE,FO,,sell,false,65.000000,125.850000,1723745,1200000107871199,2026-02-19T11:59:30,2026-02-24
NIFTY26FEB25650PE,,2026-02-19,NSE,FO,,buy,false,65.000000,133.400000,1742364,1200000108187917,2026-02-19T12:01:07,2026-02-24
NIFTY26FEB25450CE,,2026-02-20,NSE,FO,,sell,false,130.000000,120.800000,633592,1500000013132582,2026-02-20T09:24:59,2026-02-24
NIFTY26FEB25450CE,,2026-02-20,NSE,FO,,buy,false,130.000000,118.450000,928445,1500000020592243,2026-02-20T09:30:39,2026-02-24
NIFTY26FEB25450PE,,2026-02-20,NSE,FO,,sell,false,65.000000,132.750000,1024432,1500000023690285,2026-02-20T09:32:43,2026-02-24
NIFTY26FEB25450PE,,2026-02-20,NSE,FO,,sell,false,65.000000,132.750000,1024433,1500000023690285,2026-02-20T09:32:43,2026-02-24
NIFTY26FEB25450PE,,2026-02-20,NSE,FO,,buy,false,130.000000,106.550000,1184813,1500000024500212,2026-02-20T09:35:31,2026-02-24
NIFTY26FEB25700CE,,2026-02-23,NSE,FO,,sell,false,65.000000,132.550000,1260498,1300000019289242,2026-02-23T09:29:31,2026-02-24
NIFTY26FEB25700CE,,2026-02-23,NSE,FO,,sell,false,65.000000,132.550000,1260497,1300000019289242,2026-02-23T09:29:31,2026-02-24
NIFTY26FEB25700CE,,2026-02-23,NSE,FO,,buy,false,65.000000,144.550000,1293261,1300000019856685,2026-02-23T09:30:04,2026-02-24
NIFTY26FEB25700CE,,2026-02-23,NSE,FO,,buy,false,65.000000,144.550000,1293262,1300000019856685,2026-02-23T09:30:04,2026-02-24
NIFTY26FEB25750CE,,2026-02-23,NSE,FO,,sell,false,130.000000,106.600000,1048668,1400000021894766,2026-02-23T09:31:55,2026-02-24
NIFTY26FEB25750CE,,2026-02-23,NSE,FO,,buy,false,130.000000,119.100000,1283649,1400000026614104,2026-02-23T09:38:10,2026-02-24
NIFTY26FEB25700CE,,2026-02-23,NSE,FO,,sell,false,130.000000,133.500000,1660597,1300000030103521,2026-02-23T09:39:13,2026-02-24
NIFTY26FEB25700CE,,2026-02-23,NSE,FO,,buy,false,65.000000,131.100000,1786989,1300000032170491,2026-02-23T09:41:30,2026-02-24
NIFTY26FEB25700CE,,2026-02-23,NSE,FO,,buy,false,65.000000,131.150000,1786990,1300000032170491,2026-02-23T09:41:30,2026-02-24
NIFTY26FEB25600CE,,2026-02-23,NSE,FO,,sell,false,130.000000,197.750000,1340493,1100000042031173,2026-02-23T09:52:25,2026-02-24
NIFTY26FEB25600CE,,2026-02-23,NSE,FO,,buy,false,130.000000,196.500000,1494528,1100000043392191,2026-02-23T09:59:08,2026-02-24
NIFTY26FEB25650CE,,2026-02-23,NSE,FO,,sell,false,130.000000,157.550000,1696464,1200000053135525,2026-02-23T10:00:03,2026-02-24
NIFTY26FEB25650CE,,2026-02-23,NSE,FO,,buy,false,130.000000,127.100000,2206398,1200000054165702,2026-02-23T10:32:19,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,sell,false,65.000000,153.650000,2076257,1200000043111474,2026-02-24T09:54:32,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,sell,false,65.000000,153.650000,2076258,1200000043111474,2026-02-24T09:54:32,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,buy,false,130.000000,166.400000,2429240,1200000046355638,2026-02-24T10:12:34,2026-02-24
NIFTY26FEB25400CE,,2026-02-24,NSE,FO,,sell,false,65.000000,124.000000,2274246,1400000057978076,2026-02-24T10:12:52,2026-02-24
NIFTY26FEB25400CE,,2026-02-24,NSE,FO,,sell,false,65.000000,123.950000,2274247,1400000057978076,2026-02-24T10:12:52,2026-02-24
NIFTY26FEB25400CE,,2026-02-24,NSE,FO,,buy,false,130.000000,121.150000,2781654,1400000071676198,2026-02-24T10:27:36,2026-02-24
NIFTY26FEB25600PE,,2026-02-24,NSE,FO,,sell,false,65.000000,120.350000,4291223,1100000080428609,2026-02-24T10:29:48,2026-02-24
NIFTY26FEB25600PE,,2026-02-24,NSE,FO,,sell,false,65.000000,120.350000,4291224,1100000080428609,2026-02-24T10:29:48,2026-02-24
NIFTY26FEB25400CE,,2026-02-24,NSE,FO,,buy,false,130.000000,128.800000,2862395,1400000066425699,2026-02-24T10:32:08,2026-02-24
NIFTY26FEB25400CE,,2026-02-24,NSE,FO,,sell,false,65.000000,127.650000,2867918,1400000075256820,2026-02-24T10:32:17,2026-02-24
NIFTY26FEB25400CE,,2026-02-24,NSE,FO,,sell,false,65.000000,127.650000,2867917,1400000075256820,2026-02-24T10:32:17,2026-02-24
NIFTY26FEB25600PE,,2026-02-24,NSE,FO,,buy,false,65.000000,130.950000,4707860,1100000081973683,2026-02-24T10:48:04,2026-02-24
NIFTY26FEB25600PE,,2026-02-24,NSE,FO,,buy,false,65.000000,130.950000,4707861,1100000081973683,2026-02-24T10:48:04,2026-02-24
NIFTY26FEB25350CE,,2026-02-24,NSE,FO,,sell,false,65.000000,139.950000,3198496,1300000084633590,2026-02-24T10:48:46,2026-02-24
NIFTY26FEB25350CE,,2026-02-24,NSE,FO,,sell,false,65.000000,139.950000,3200145,1300000084633590,2026-02-24T10:48:47,2026-02-24
NIFTY26FEB25350CE,,2026-02-24,NSE,FO,,buy,false,130.000000,133.600000,3455347,1300000092503389,2026-02-24T10:58:21,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,sell,false,65.000000,162.550000,3541968,1200000104669165,2026-02-24T11:09:14,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,sell,false,65.000000,162.550000,3541969,1200000104669165,2026-02-24T11:09:14,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,buy,false,65.000000,153.450000,3662156,1200000109334648,2026-02-24T11:15:08,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,buy,false,65.000000,153.450000,3662157,1200000109334648,2026-02-24T11:15:08,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,buy,false,65.000000,153.650000,3662247,1200000107959028,2026-02-24T11:15:08,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,buy,false,65.000000,153.650000,3662248,1200000107959028,2026-02-24T11:15:08,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,sell,false,130.000000,154.100000,3674003,1200000109691541,2026-02-24T11:15:36,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,sell,false,130.000000,147.150000,3681102,1200000109939519,2026-02-24T11:15:52,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,buy,false,130.000000,155.800000,3696045,1200000110363121,2026-02-24T11:16:45,2026-02-24
NIFTY26FEB25350CE,,2026-02-24,NSE,FO,,sell,false,65.000000,160.500000,3781739,1300000106108400,2026-02-24T11:17:21,2026-02-24
NIFTY26FEB25350CE,,2026-02-24,NSE,FO,,sell,false,65.000000,160.500000,3781740,1300000106108400,2026-02-24T11:17:21,2026-02-24
NIFTY26FEB25350CE,,2026-02-24,NSE,FO,,buy,false,65.000000,176.350000,3805520,1300000107350572,2026-02-24T11:19:00,2026-02-24
NIFTY26FEB25350CE,,2026-02-24,NSE,FO,,buy,false,65.000000,176.350000,3805521,1300000107350572,2026-02-24T11:19:00,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,sell,false,65.000000,144.750000,3739883,1200000112568083,2026-02-24T11:19:10,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,sell,false,65.000000,144.650000,3739884,1200000112568083,2026-02-24T11:19:10,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,buy,false,65.000000,148.650000,3904528,1200000119912911,2026-02-24T11:28:13,2026-02-24
NIFTY26FEB25650PE,,2026-02-24,NSE,FO,,buy,false,65.000000,148.650000,3904529,1200000119912911,2026-02-24T11:28:13,2026-02-24
NIFTY2630225600CE,,2026-02-25,NSE,FO,,sell,false,65.000000,150.500000,774858,1100000022443451,2026-02-25T09:38:55,2026-03-02
NIFTY2630225600CE,,2026-02-25,NSE,FO,,sell,false,65.000000,150.500000,774859,1100000022443451,2026-02-25T09:38:55,2026-03-02
NIFTY2630225600CE,,2026-02-25,NSE,FO,,buy,false,130.000000,157.900000,1156387,1100000022929828,2026-02-25T09:57:37,2026-03-02
NIFTY2630225600PE,,2026-02-25,NSE,FO,,sell,false,65.000000,122.900000,1171231,1100000039335436,2026-02-25T09:57:55,2026-03-02
NIFTY2630225600PE,,2026-02-25,NSE,FO,,sell,false,65.000000,122.900000,1171230,1100000039335436,2026-02-25T09:57:55,2026-03-02
NIFTY2630225600PE,,2026-02-25,NSE,FO,,buy,false,130.000000,112.650000,1443858,1100000047842701,2026-02-25T10:07:48,2026-03-02
NIFTY2630225650CE,,2026-02-25,NSE,FO,,sell,false,130.000000,154.750000,1175265,1200000057447001,2026-02-25T10:20:17,2026-03-02
NIFTY2630225650CE,,2026-02-25,NSE,FO,,buy,false,65.000000,129.050000,1782479,1200000060814431,2026-02-25T11:22:29,2026-03-02
NIFTY2630225650CE,,2026-02-25,NSE,FO,,buy,false,65.000000,129.050000,1782480,1200000060814431,2026-02-25T11:22:29,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,sell,false,130.000000,127.700000,621901,1000000024087373,2026-02-26T09:36:40,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,buy,false,65.000000,127.750000,635685,1000000024702659,2026-02-26T09:37:14,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,buy,false,65.000000,127.750000,635684,1000000024702659,2026-02-26T09:37:14,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,sell,false,130.000000,126.300000,1187456,1000000051404672,2026-02-26T10:03:10,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,buy,false,65.000000,110.350000,1389888,1000000060625858,2026-02-26T10:12:50,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,buy,false,65.000000,110.350000,1389887,1000000060625858,2026-02-26T10:12:50,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,sell,false,65.000000,114.400000,1579602,1000000073372055,2026-02-26T10:27:32,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,sell,false,65.000000,114.500000,1579601,1000000073372055,2026-02-26T10:27:32,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,buy,false,130.000000,119.500000,1587485,1000000074008784,2026-02-26T10:28:22,2026-03-02
NIFTY2630225550CE,,2026-02-26,NSE,FO,,sell,false,65.000000,126.600000,1593224,1000000074202446,2026-02-26T10:28:34,2026-03-02
NIFTY2630225550CE,,2026-02-26,NSE,FO,,sell,false,65.000000,126.600000,1593223,1000000074202446,2026-02-26T10:28:34,2026-03-02
NIFTY2630225550CE,,2026-02-26,NSE,FO,,buy,false,130.000000,130.550000,1812774,1000000089812903,2026-02-26T10:47:45,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,sell,false,65.000000,115.800000,1815997,1000000089937124,2026-02-26T10:47:54,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,sell,false,65.000000,115.800000,1815996,1000000089937124,2026-02-26T10:47:54,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,buy,false,65.000000,119.850000,1857707,1000000092926977,2026-02-26T10:51:54,2026-03-02
NIFTY2630225550PE,,2026-02-26,NSE,FO,,buy,false,65.000000,119.850000,1857706,1000000092926977,2026-02-26T10:51:54,2026-03-02
NIFTY2630225550CE,,2026-02-26,NSE,FO,,sell,false,130.000000,122.900000,1866788,1000000093556935,2026-02-26T10:52:42,2026-03-02
NIFTY2630225550CE,,2026-02-26,NSE,FO,,buy,false,130.000000,122.950000,2182288,1000000113066693,2026-02-26T11:18:17,2026-03-02
NIFTY2630225400PE,,2026-02-27,NSE,FO,,sell,false,130.000000,110.700000,544829,1400000007495242,2026-02-27T09:20:49,2026-03-02
NIFTY2630225400PE,,2026-02-27,NSE,FO,,buy,false,65.000000,108.150000,719570,1400000011855834,2026-02-27T09:24:37,2026-03-02
NIFTY2630225400PE,,2026-02-27,NSE,FO,,buy,false,65.000000,108.200000,719571,1400000011855834,2026-02-27T09:24:37,2026-03-02
NIFTY2630225350CE,,2026-02-27,NSE,FO,,sell,false,65.000000,126.100000,838715,1300000022161325,2026-02-27T09:33:34,2026-03-02
NIFTY2630225350CE,,2026-02-27,NSE,FO,,sell,false,65.000000,126.300000,838714,1300000022161325,2026-02-27T09:33:34,2026-03-02
NIFTY2630225350CE,,2026-02-27,NSE,FO,,buy,false,65.000000,118.700000,978861,1300000026181384,2026-02-27T09:37:00,2026-03-02
NIFTY2630225350CE,,2026-02-27,NSE,FO,,buy,false,65.000000,118.700000,978860,1300000026181384,2026-02-27T09:37:00,2026-03-02
NIFTY2630225350PE,,2026-02-27,NSE,FO,,sell,false,65.000000,115.700000,2048354,1300000060555853,2026-02-27T10:11:24,2026-03-02
NIFTY2630225350PE,,2026-02-27,NSE,FO,,sell,false,65.000000,115.650000,2048355,1300000060555853,2026-02-27T10:11:24,2026-03-02
NIFTY2630225350PE,,2026-02-27,NSE,FO,,buy,false,130.000000,137.250000,2276781,1300000067664039,2026-02-27T10:19:20,2026-03-02
NIFTY2630225350PE,,2026-02-27,NSE,FO,,sell,false,130.000000,134.750000,2435494,1300000072823397,2026-02-27T10:23:13,2026-03-02
NIFTY2630225350PE,,2026-02-27,NSE,FO,,buy,false,65.000000,121.900000,2540428,1300000076347728,2026-02-27T10:26:31,2026-03-02
NIFTY2630225350PE,,2026-02-27,NSE,FO,,buy,false,65.000000,121.900000,2540427,1300000076347728,2026-02-27T10:26:31,2026-03-02
NIFTY2630224850CE,,2026-03-02,NSE,FO,,sell,false,130.000000,142.650000,3245257,1000000058534010,2026-03-02T09:50:50,2026-03-02
NIFTY2630224850CE,,2026-03-02,NSE,FO,,buy,false,130.000000,112.400000,3411247,1000000062093085,2026-03-02T09:53:53,2026-03-02
NIFTY2631024350CE,,2026-03-04,NSE,FO,,sell,false,65.000000,345.450000,988212,1400000030376195,2026-03-04T09:47:04,2026-03-10
NIFTY2631024350CE,,2026-03-04,NSE,FO,,sell,false,65.000000,345.450000,988213,1400000030376195,2026-03-04T09:47:04,2026-03-10
NIFTY2631024350CE,,2026-03-04,NSE,FO,,buy,false,65.000000,314.350000,1174081,1400000032032258,2026-03-04T10:00:13,2026-03-10
NIFTY2631024350CE,,2026-03-04,NSE,FO,,buy,false,65.000000,314.350000,1174080,1400000032032258,2026-03-04T10:00:13,2026-03-10
NIFTY2631024600CE,,2026-03-05,NSE,FO,,sell,false,195.000000,236.550000,328369,1200000003277930,2026-03-05T09:19:11,2026-03-10
NIFTY2631024600CE,,2026-03-05,NSE,FO,,buy,false,195.000000,231.500000,771767,1200000010890207,2026-03-05T09:30:05,2026-03-10
NIFTY2631024550CE,,2026-03-05,NSE,FO,,sell,false,130.000000,239.100000,785810,1100000014989913,2026-03-05T09:38:00,2026-03-10
NIFTY2631024550CE,,2026-03-05,NSE,FO,,buy,false,130.000000,239.450000,859621,1100000016714254,2026-03-05T09:41:15,2026-03-10
NIFTY2631024650CE,,2026-03-05,NSE,FO,,sell,false,65.000000,220.000000,1276777,1300000026469802,2026-03-05T10:02:44,2026-03-10
NIFTY2631024650CE,,2026-03-05,NSE,FO,,sell,false,65.000000,219.900000,1276778,1300000026469802,2026-03-05T10:02:44,2026-03-10
NIFTY2631024650CE,,2026-03-05,NSE,FO,,sell,false,65.000000,219.900000,1276779,1300000026469802,2026-03-05T10:02:44,2026-03-10
NIFTY2631024650CE,,2026-03-05,NSE,FO,,buy,false,130.000000,238.550000,1338548,1300000026717001,2026-03-05T10:07:15,2026-03-10
NIFTY2631024650CE,,2026-03-05,NSE,FO,,buy,false,65.000000,238.550000,1338549,1300000026717001,2026-03-05T10:07:15,2026-03-10
NIFTY2631024700CE,,2026-03-05,NSE,FO,,sell,false,65.000000,199.650000,1192736,1400000026409121,2026-03-05T10:08:40,2026-03-10
NIFTY2631024700CE,,2026-03-05,NSE,FO,,sell,false,65.000000,199.650000,1192735,1400000026409121,2026-03-05T10:08:40,2026-03-10
NIFTY2631024700CE,,2026-03-05,NSE,FO,,buy,false,130.000000,176.400000,1302069,1400000026716955,2026-03-05T10:19:35,2026-03-10
NIFTY2631024600CE,,2026-03-06,NSE,FO,,sell,false,65.000000,239.100000,1125231,1200000016787395,2026-03-06T09:39:39,2026-03-10
NIFTY2631024600CE,,2026-03-06,NSE,FO,,sell,false,130.000000,239.050000,1125232,1200000016787395,2026-03-06T09:39:39,2026-03-10
NIFTY2631024600CE,,2026-03-06,NSE,FO,,buy,false,65.000000,264.800000,1270752,1200000019767379,2026-03-06T09:45:30,2026-03-10
NIFTY2631024600CE,,2026-03-06,NSE,FO,,buy,false,65.000000,264.800000,1272400,1200000019767379,2026-03-06T09:45:31,2026-03-10
